BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
01/01/2014,00:00,6336,96,20234.831,26666.831
01/01/2014,00:15,6297.6,96,20049.352,26442.952
01/01/2014,00:30,6297.6,96,19824.117,26217.717
01/01/2014,00:45,6220.8,144,19617.859,25982.659
01/01/2014,01:00,6105.6,96,19310.714,25512.314
01/01/2014,01:15,5952,96,18940.245,24988.245
01/01/2014,01:30,5836.8,96,18535.494,24468.294
01/01/2014,01:45,5606.4,144,18084.816,23835.216
01/01/2014,02:00,5491.2,96,17569.831,23157.031
01/01/2014,02:15,5376,96,17170.266,22642.266
01/01/2014,02:30,5222.4,144,16783.084,22149.484
01/01/2014,02:45,5107.2,96,16390.118,21593.318
01/01/2014,03:00,4992,96,16067.941,21155.941
01/01/2014,03:15,4876.8,96,15791.832,20764.632
01/01/2014,03:30,4800,96,15544.942,20440.942
01/01/2014,03:45,4723.2,144,15324.553,20191.753
01/01/2014,04:00,4608,96,15081.195,19785.195
01/01/2014,04:15,4492.8,96,14862.922,19451.722
01/01/2014,04:30,4416,96,14681.576,19193.576
01/01/2014,04:45,4377.6,144,14466.93,18988.53
01/01/2014,05:00,4262.4,96,14228.346,18586.746
01/01/2014,05:15,4224,96,14145.058,18465.058
01/01/2014,05:30,4147.2,144,14007.23,18298.43
01/01/2014,05:45,4108.8,96,13794.76,17999.56
01/01/2014,06:00,3993.6,48,13522.61,17564.21
01/01/2014,06:15,3878.4,96,13265.001,17239.401
01/01/2014,06:30,3763.2,48,13125.137,16936.337
01/01/2014,06:45,3763.2,96,13020.638,16879.838
01/01/2014,07:00,3724.8,48,13025.841,16798.641
01/01/2014,07:15,3648,48,13034.864,16730.864
01/01/2014,07:30,3686.4,96,13026.645,16809.045
01/01/2014,07:45,3648,48,13042.95,16738.95
01/01/2014,08:00,3686.4,96,13242.073,17024.473
01/01/2014,08:15,3724.8,48,13438.814,17211.614
01/01/2014,08:30,3801.6,96,13639.605,17537.205
01/01/2014,08:45,3840,48,13800.431,17688.431
01/01/2014,09:00,3916.8,96,13902.851,17915.651
01/01/2014,09:15,3916.8,48,13984.369,17949.169
01/01/2014,09:30,3993.6,96,14064.549,18154.149
01/01/2014,09:45,3993.6,48,14211.872,18253.472
01/01/2014,10:00,4070.4,96,14257.386,18423.786
01/01/2014,10:15,4070.4,48,14425.105,18543.505
01/01/2014,10:30,4185.6,96,14521.083,18802.683
01/01/2014,10:45,4262.4,48,14656.56,18966.96
01/01/2014,11:00,4262.4,96,14769.822,19128.222
01/01/2014,11:15,4262.4,96,14977.352,19335.752
01/01/2014,11:30,4300.8,48,15139.038,19487.838
01/01/2014,11:45,4377.6,48,15179.977,19605.577
01/01/2014,12:00,4339.2,96,15197.27,19632.47
01/01/2014,12:15,4339.2,48,15177.564,19564.764
01/01/2014,12:30,4300.8,96,15119.256,19516.056
01/01/2014,12:45,4300.8,48,15043.502,19392.302
01/01/2014,13:00,4300.8,48,15102.472,19451.272
01/01/2014,13:15,4300.8,96,15131.992,19528.792
01/01/2014,13:30,4339.2,48,15061.466,19448.666
01/01/2014,13:45,4262.4,48,15070.08,19380.48
01/01/2014,14:00,4300.8,96,15044.754,19441.554
01/01/2014,14:15,4262.4,48,15063.726,19374.126
01/01/2014,14:30,4262.4,48,15065.131,19375.531
01/01/2014,14:45,4262.4,96,14929.482,19287.882
01/01/2014,15:00,4185.6,48,14785.919,19019.519
01/01/2014,15:15,4185.6,48,14697.234,18930.834
01/01/2014,15:30,4185.6,96,14730.204,19011.804
01/01/2014,15:45,4224,48,14713.206,18985.206
01/01/2014,16:00,4224,48,14577.226,18849.226
01/01/2014,16:15,4185.6,96,14724.751,19006.351
01/01/2014,16:30,4224,48,14783.459,19055.459
01/01/2014,16:45,4300.8,48,14938.96,19287.76
01/01/2014,17:00,4416,96,15377.717,19889.717
01/01/2014,17:15,4569.6,48,15850.717,20468.317
01/01/2014,17:30,4723.2,96,16248.379,21067.579
01/01/2014,17:45,5068.8,96,16992.684,22157.484
01/01/2014,18:00,5414.4,96,17935.103,23445.503
01/01/2014,18:15,5644.8,96,18702.866,24443.666
01/01/2014,18:30,5683.2,96,18890.744,24669.944
01/01/2014,18:45,5644.8,96,18862.176,24602.976
01/01/2014,19:00,5644.8,96,18763.428,24504.228
01/01/2014,19:15,5606.4,96,18600.379,24302.779
01/01/2014,19:30,5606.4,96,18523.308,24225.708
01/01/2014,19:45,5606.4,96,18491.159,24193.559
01/01/2014,20:00,5606.4,96,18476.875,24179.275
01/01/2014,20:15,5568,96,18353.594,24017.594
01/01/2014,20:30,5568,96,18283.783,23947.783
01/01/2014,20:45,5452.8,96,18167.582,23716.382
01/01/2014,21:00,5376,96,18121.162,23593.162
01/01/2014,21:15,5376,96,18017.4,23489.4
01/01/2014,21:30,5222.4,96,17741.881,23060.281
01/01/2014,21:45,5222.4,96,17501.198,22819.598
01/01/2014,22:00,5068.8,96,17046.407,22211.207
01/01/2014,22:15,4992,96,16723.877,21811.877
01/01/2014,22:30,4876.8,144,16310.842,21331.642
01/01/2014,22:45,4761.6,96,15920.515,20778.115
01/01/2014,23:00,4646.4,96,15575.996,20318.396
01/01/2014,23:15,4569.6,96,15277.125,19942.725
01/01/2014,23:30,4492.8,96,14959.957,19548.757
01/01/2014,23:45,4377.6,96,14721.836,19195.436
01/02/2014,00:00,4339.2,144,14444.269,18927.469
01/02/2014,00:15,4224,96,14167.452,18487.452
01/02/2014,00:30,4185.6,96,13931.515,18213.115
01/02/2014,00:45,4108.8,96,13756.845,17961.645
01/02/2014,01:00,3993.6,96,13522.738,17612.338
01/02/2014,01:15,3916.8,96,13299.237,17312.037
01/02/2014,01:30,3878.4,96,13120.025,17094.425
01/02/2014,01:45,3840,144,12959.508,16943.508
01/02/2014,02:00,3763.2,96,12812.626,16671.826
01/02/2014,02:15,3724.8,96,12628.322,16449.122
01/02/2014,02:30,3686.4,96,12435.979,16218.379
01/02/2014,02:45,3686.4,96,12360.778,16143.178
01/02/2014,03:00,3571.2,96,12239.45,15906.65
01/02/2014,03:15,3571.2,96,12152.434,15819.634
01/02/2014,03:30,3571.2,144,12051.598,15766.798
01/02/2014,03:45,3494.4,96,11992.966,15583.366
01/02/2014,04:00,3494.4,96,11959.221,15549.621
01/02/2014,04:15,3494.4,96,11940.558,15530.958
01/02/2014,04:30,3456,96,11984.966,15536.966
01/02/2014,04:45,3417.6,96,12007.38,15520.98
01/02/2014,05:00,3456,96,12051.207,15603.207
01/02/2014,05:15,3532.8,144,12104.832,15781.632
01/02/2014,05:30,3532.8,96,12181.964,15810.764
01/02/2014,05:45,3571.2,96,12245.078,15912.278
01/02/2014,06:00,3609.6,96,12377.198,16082.798
01/02/2014,06:15,3571.2,96,12574.782,16241.982
01/02/2014,06:30,3571.2,96,12865.316,16532.516
01/02/2014,06:45,3609.6,144,13103.629,16857.229
01/02/2014,07:00,3609.6,144,13193.317,16946.917
01/02/2014,07:15,3571.2,96,13332.927,17000.127
01/02/2014,07:30,3532.8,144,13328.896,17005.696
01/02/2014,07:45,3571.2,192,13799.878,17563.078
01/02/2014,08:00,3686.4,144,14572.34,18402.74
01/02/2014,08:15,3724.8,192,15672.29,19589.09
01/02/2014,08:30,3878.4,240,16740.331,20858.731
01/02/2014,08:45,3955.2,240,17780.789,21975.989
01/02/2014,09:00,4032,192,18852.397,23076.397
01/02/2014,09:15,4070.4,240,19642.184,23952.584
01/02/2014,09:30,4070.4,288,20298.557,24656.957
01/02/2014,09:45,4185.6,240,20685.63,25111.23
01/02/2014,10:00,4185.6,288,20958.417,25432.017
01/02/2014,10:15,4224,288,21244.6,25756.6
01/02/2014,10:30,4339.2,336,21426.32,26101.52
01/02/2014,10:45,4416,384,21787.927,26587.927
01/02/2014,11:00,4454.4,432,22090.948,26977.348
01/02/2014,11:15,4569.6,384,22304.876,27258.476
