BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
03/26/2014,00:15,4377.6,528,14643.08,19548.68
03/26/2014,00:30,4262.4,528,14356.231,19146.631
03/26/2014,00:45,4185.6,480,14158.635,18824.235
03/26/2014,01:00,4108.8,528,13944.035,18580.835
03/26/2014,01:15,4032,480,13449.937,17961.937
03/26/2014,01:30,3955.2,528,12455.215,16938.415
03/26/2014,01:45,3916.8,528,12179.659,16624.459
03/26/2014,02:00,3840,528,11973.756,16341.756
03/26/2014,02:15,3801.6,480,11818.343,16099.943
03/26/2014,02:30,3763.2,528,11698.031,15989.231
03/26/2014,02:45,3686.4,528,11542.042,15756.442
03/26/2014,03:00,3648,480,11448.236,15576.236
03/26/2014,03:15,3571.2,528,11338.899,15438.099
03/26/2014,03:30,3571.2,528,11259.278,15358.478
03/26/2014,03:45,3571.2,480,11149.222,15200.422
03/26/2014,04:00,3532.8,528,11092.54,15153.34
03/26/2014,04:15,3532.8,528,11190.879,15251.679
03/26/2014,04:30,3571.2,528,11289.262,15388.462
03/26/2014,04:45,3609.6,480,11443.84,15533.44
03/26/2014,05:00,3648,528,11668.371,15844.371
03/26/2014,05:15,3763.2,528,11907.65,16198.85
03/26/2014,05:30,3916.8,528,12175.149,16619.949
03/26/2014,05:45,4070.4,480,12460.842,17011.242
03/26/2014,06:00,4147.2,480,12736.458,17363.658
03/26/2014,06:15,4108.8,480,12854.975,17443.775
03/26/2014,06:30,4032,480,12814.352,17326.352
03/26/2014,06:45,3916.8,528,12713.304,17158.104
03/26/2014,07:00,3763.2,528,12807.131,17098.331
03/26/2014,07:15,3763.2,528,13157.455,17448.655
03/26/2014,07:30,3801.6,528,13403.016,17732.616
03/26/2014,07:45,3840,528,13650.683,18018.683
03/26/2014,08:00,3878.4,528,14299.987,18706.387
03/26/2014,08:15,3993.6,480,15532.318,20005.918
03/26/2014,08:30,4147.2,528,16969.065,21644.265
03/26/2014,08:45,4185.6,528,18192.454,22906.054
03/26/2014,09:00,4262.4,528,19014.774,23805.174
03/26/2014,09:15,3840,576,19695.671,24111.671
03/26/2014,09:30,3801.6,576,20372.252,24749.852
03/26/2014,09:45,3763.2,528,21003.036,25294.236
03/26/2014,10:00,3878.4,528,21250.6,25657
03/26/2014,10:15,3955.2,528,21538.727,26021.927
03/26/2014,10:30,4032,528,22000.173,26560.173
03/26/2014,10:45,4070.4,528,22498.098,27096.498
03/26/2014,11:00,4224,528,23041.512,27793.512
03/26/2014,11:15,4300.8,576,23447.232,28324.032
03/26/2014,11:30,4377.6,576,23656.014,28609.614
03/26/2014,11:45,4416,528,23789.705,28733.705
03/26/2014,12:00,4377.6,480,23217.689,28075.289
03/26/2014,12:15,4339.2,528,22695.491,27562.691
03/26/2014,12:30,4339.2,528,22608.785,27475.985
03/26/2014,12:45,4339.2,528,22770.418,27637.618
03/26/2014,13:00,4339.2,528,23018.319,27885.519
03/26/2014,13:15,4377.6,576,23803.569,28757.169
03/26/2014,13:30,4377.6,528,24223.849,29129.449
03/26/2014,13:45,4339.2,624,24351.953,29315.153
03/26/2014,14:00,4224,576,24133.483,28933.483
03/26/2014,14:15,4224,576,23923.782,28723.782
03/26/2014,14:30,4185.6,576,23869.89,28631.49
03/26/2014,14:45,4262.4,576,23678.139,28516.539
03/26/2014,15:00,4262.4,624,23358.804,28245.204
03/26/2014,15:15,4262.4,528,23008.065,27798.465
03/26/2014,15:30,4185.6,624,23060.009,27869.609
03/26/2014,15:45,4108.8,576,23060.656,27745.456
03/26/2014,16:00,4108.8,576,22993.52,27678.32
03/26/2014,16:15,4070.4,624,22647.201,27341.601
