BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
08/26/2014,00:15,4032,480,13901.999,18413.999
08/26/2014,00:30,3955.2,432,13649.999,18037.199
08/26/2014,00:45,3840,432,13448.399,17720.399
08/26/2014,01:00,3840,432,13179.599,17451.599
08/26/2014,01:15,3763.2,432,12994.799,17189.999
08/26/2014,01:30,3724.8,432,12851.999,17008.799
08/26/2014,01:45,3686.4,432,12709.199,16827.599
08/26/2014,02:00,3648,432,12625.199,16705.199
08/26/2014,02:15,3571.2,432,12431.999,16435.199
08/26/2014,02:30,3532.8,432,12280.799,16245.599
08/26/2014,02:45,3456,432,12146.399,16034.399
08/26/2014,03:00,3417.6,432,12011.999,15861.599
08/26/2014,03:15,3379.2,432,11919.599,15730.799
08/26/2014,03:30,3379.2,432,11810.399,15621.599
08/26/2014,03:45,3340.8,432,11726.399,15499.199
08/26/2014,04:00,3302.4,432,11692.799,15427.199
08/26/2014,04:15,3379.2,480,11936.399,15795.599
08/26/2014,04:30,3417.6,432,12263.999,16113.599
08/26/2014,04:45,3494.4,432,12490.799,16417.199
08/26/2014,05:00,3609.6,432,12767.999,16809.599
08/26/2014,05:15,3724.8,480,13145.999,17350.799
08/26/2014,05:30,3878.4,384,13767.599,18029.999
08/26/2014,05:45,3993.6,432,14145.599,18571.199
08/26/2014,06:00,3801.6,384,13977.599,18163.199
08/26/2014,06:15,3609.6,384,13515.599,17509.199
08/26/2014,06:30,3302.4,432,13053.599,16787.999
08/26/2014,06:45,3110.4,384,12583.199,16077.599
08/26/2014,07:00,3033.6,432,12415.199,15880.799
08/26/2014,07:15,2918.4,384,12784.799,16087.199
08/26/2014,07:30,2956.8,384,13271.999,16612.799
08/26/2014,07:45,3033.6,432,13893.599,17359.199
08/26/2014,08:00,3110.4,432,14867.999,18410.399
08/26/2014,08:15,3264,480,16144.799,19888.799
08/26/2014,08:30,3379.2,576,17488.799,21443.999
08/26/2014,08:45,3494.4,576,18513.599,22583.999
08/26/2014,09:00,3532.8,624,19479.599,23636.399
08/26/2014,09:15,3532.8,624,20159.999,24316.799
08/26/2014,09:30,3648,624,20882.399,25154.399
08/26/2014,09:45,3724.8,576,21361.199,25661.999
08/26/2014,10:00,3763.2,624,21604.799,25991.999
08/26/2014,10:15,3840,576,21923.999,26339.999
08/26/2014,10:30,3878.4,576,22394.399,26848.799
08/26/2014,10:45,3955.2,576,22612.799,27143.999
08/26/2014,11:00,4032,624,22931.999,27587.999
08/26/2014,11:15,4147.2,624,23200.799,27971.999
08/26/2014,11:30,4147.2,576,23461.199,28184.399
08/26/2014,11:45,4185.6,624,23477.999,28287.599
08/26/2014,12:00,4147.2,576,23091.599,27814.799
08/26/2014,12:15,4108.8,480,22688.399,27277.199
08/26/2014,12:30,4147.2,576,22763.999,27487.199
08/26/2014,12:45,4108.8,528,22931.999,27568.799
08/26/2014,13:00,4108.8,480,23116.799,27705.599
08/26/2014,13:15,4108.8,624,23612.399,28345.199
08/26/2014,13:30,4147.2,480,23923.199,28550.399
08/26/2014,13:45,4108.8,528,23990.399,28627.199
08/26/2014,14:00,4070.4,528,23721.599,28319.999
08/26/2014,14:15,4032,528,23519.999,28079.999
08/26/2014,14:30,4032,528,23469.599,28029.599
08/26/2014,14:45,3993.6,528,23410.799,27932.399
08/26/2014,15:00,3955.2,480,23007.599,27442.799
08/26/2014,15:15,3916.8,432,22747.199,27095.999
08/26/2014,15:30,3916.8,528,22562.399,27007.199
08/26/2014,15:45,3916.8,528,22444.799,26889.599
08/26/2014,16:00,3878.4,576,22318.799,26773.199
08/26/2014,16:15,3840,480,22066.799,26386.799
08/26/2014,16:30,3840,528,21881.999,26249.999
08/26/2014,16:45,3916.8,480,21671.999,26068.799
08/26/2014,17:00,3916.8,480,21302.399,25699.199
08/26/2014,17:15,3993.6,432,20957.999,25383.599
08/26/2014,17:30,4185.6,432,21218.399,25835.999
08/26/2014,17:45,4416,480,21646.799,26542.799
08/26/2014,18:00,4723.2,480,22310.399,27513.599
08/26/2014,18:15,5068.8,576,22839.599,28484.399
08/26/2014,18:30,5260.8,528,23141.999,28930.799
08/26/2014,18:45,5376,432,21848.399,27656.399
08/26/2014,19:00,5337.6,480,21764.399,27581.999
08/26/2014,19:15,5260.8,480,21251.999,26992.799
08/26/2014,19:30,5260.8,528,20890.799,26679.599
08/26/2014,19:45,5337.6,576,20756.399,26669.999
08/26/2014,20:00,5376,576,20504.399,26456.399
08/26/2014,20:15,5337.6,528,20159.999,26025.599
08/26/2014,20:30,5414.4,576,20285.999,26276.399
08/26/2014,20:45,5376,576,20176.799,26128.799
08/26/2014,21:00,5414.4,576,20050.799,26041.199
08/26/2014,21:15,5299.2,480,19857.599,25636.799
08/26/2014,21:30,5222.4,576,19328.399,25126.799
