BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
06/26/2014,00:15,4185.6,2496,15035.999,21717.599
06/26/2014,00:30,4108.8,2352,14750.399,21211.199
06/26/2014,00:45,4032,2304,14447.999,20783.999
06/26/2014,01:00,3993.6,2304,14263.199,20560.799
06/26/2014,01:15,3916.8,2016,14027.999,19960.799
06/26/2014,01:30,3840,1728,13876.799,19444.799
06/26/2014,01:45,3763.2,1536,13683.599,18982.799
06/26/2014,02:00,3724.8,1104,13465.199,18293.999
06/26/2014,02:15,3763.2,1392,13297.199,18452.399
06/26/2014,02:30,3609.6,960,13145.999,17715.599
06/26/2014,02:45,3571.2,816,12944.399,17331.599
06/26/2014,03:00,3532.8,768,12742.799,17043.599
06/26/2014,03:15,3494.4,768,12524.399,16786.799
06/26/2014,03:30,3456,624,12448.799,16528.799
06/26/2014,03:45,3379.2,528,12322.799,16229.999
06/26/2014,04:00,3379.2,528,12272.399,16179.599
06/26/2014,04:15,3417.6,480,12356.399,16253.999
06/26/2014,04:30,3532.8,432,12557.999,16522.799
06/26/2014,04:45,3609.6,432,12868.799,16910.399
06/26/2014,05:00,3724.8,480,13187.999,17392.799
06/26/2014,05:15,3878.4,432,13641.599,17951.999
06/26/2014,05:30,4032,432,14313.599,18777.599
06/26/2014,05:45,3993.6,336,14338.799,18668.399
06/26/2014,06:00,3801.6,384,14120.399,18305.999
06/26/2014,06:15,3571.2,336,13683.599,17590.799
06/26/2014,06:30,3379.2,384,13322.399,17085.599
06/26/2014,06:45,3148.8,432,12910.799,16491.599
06/26/2014,07:00,2995.2,384,12793.199,16172.399
06/26/2014,07:15,2918.4,384,13196.399,16498.799
06/26/2014,07:30,2956.8,432,13775.999,17164.799
06/26/2014,07:45,3033.6,384,14506.799,17924.399
06/26/2014,08:00,3110.4,432,15304.799,18847.199
06/26/2014,08:15,3302.4,432,16531.199,20265.599
06/26/2014,08:30,3417.6,480,17740.799,21638.399
06/26/2014,08:45,3494.4,432,18874.799,22801.199
06/26/2014,09:00,3609.6,480,20109.599,24199.199
06/26/2014,09:15,3648,432,20890.799,24970.799
06/26/2014,09:30,3686.4,528,21495.599,25709.999
06/26/2014,09:45,3724.8,432,21932.399,26089.199
06/26/2014,10:00,3801.6,432,22184.399,26417.999
06/26/2014,10:15,3916.8,480,22343.999,26740.799
06/26/2014,10:30,3916.8,576,22747.199,27239.999
06/26/2014,10:45,4070.4,576,23141.999,27788.399
06/26/2014,11:00,4108.8,576,23419.199,28103.999
06/26/2014,11:15,4147.2,576,23687.999,28411.199
06/26/2014,11:30,3648,528,23939.999,28115.999
06/26/2014,11:45,4070.4,480,23738.399,28288.799
06/26/2014,12:00,4032,480,23435.999,27947.999
06/26/2014,12:15,3993.6,384,22856.399,27233.999
06/26/2014,12:30,4070.4,432,22831.199,27333.599
06/26/2014,12:45,4108.8,384,23049.599,27542.399
06/26/2014,13:00,4147.2,384,23234.399,27765.599
06/26/2014,13:15,4262.4,432,23738.399,28432.799
06/26/2014,13:30,4377.6,432,24133.199,28942.799
06/26/2014,13:45,4300.8,432,24175.199,28907.999
06/26/2014,14:00,4300.8,432,24301.199,29033.999
06/26/2014,14:15,4262.4,336,24166.799,28765.199
06/26/2014,14:30,4262.4,336,23923.199,28521.599
06/26/2014,14:45,4185.6,288,23797.199,28270.799
06/26/2014,15:00,4108.8,288,23612.399,28009.199
06/26/2014,15:15,4032,288,23368.799,27688.799
06/26/2014,15:30,3955.2,336,23461.199,27752.399
06/26/2014,15:45,3916.8,336,23225.999,27478.799
06/26/2014,16:00,3840,288,23024.399,27152.399
06/26/2014,16:15,3878.4,288,22797.599,26963.999
06/26/2014,16:30,3916.8,288,22789.199,26993.999
06/26/2014,16:45,3993.6,288,22579.199,26860.799
06/26/2014,17:00,3916.8,288,22318.799,26523.599
06/26/2014,17:15,3955.2,192,21991.199,26138.399
06/26/2014,17:30,3993.6,240,22058.399,26291.999
06/26/2014,17:45,4262.4,192,22469.999,26924.399
06/26/2014,18:00,4454.4,240,22965.599,27659.999
06/26/2014,18:15,4800,192,23511.599,28503.599
06/26/2014,18:30,5260.8,240,23813.999,29314.799
06/26/2014,18:45,5452.8,240,23973.599,29666.399
06/26/2014,19:00,5491.2,192,23671.199,29354.399
06/26/2014,19:15,5529.6,240,22688.399,28457.999
06/26/2014,19:30,5606.4,192,22117.199,27915.599
06/26/2014,19:45,5606.4,240,21881.999,27728.399
06/26/2014,20:00,5606.4,192,21571.199,27369.599
06/26/2014,20:15,5683.2,192,21361.199,27236.399
06/26/2014,20:30,5760,192,21436.799,27388.799
06/26/2014,20:45,5721.6,144,21268.799,27134.399
06/26/2014,21:00,5798.4,192,20882.399,26872.799
06/26/2014,21:15,5683.2,192,20369.999,26245.199
06/26/2014,21:30,5568,192,19924.799,25684.799
06/26/2014,21:45,5452.8,192,19622.399,25267.199
06/26/2014,22:00,5376,192,19370.399,24938.399
06/26/2014,22:15,5260.8,192,18824.399,24277.199
06/26/2014,22:30,5107.2,192,18421.199,23720.399
06/26/2014,22:45,4992,144,17833.199,22969.199
06/26/2014,23:00,4876.8,192,17371.199,22439.999
06/26/2014,23:15,4723.2,192,16883.999,21799.199
06/26/2014,23:30,4608,192,16337.999,21137.999
06/26/2014,23:45,4492.8,192,16018.799,20703.599
06/27/2014,00:00,4377.6,192,15556.799,20126.399
06/27/2014,00:15,4300.8,144,15212.399,19657.199
06/27/2014,00:30,4224,192,14918.399,19334.399
06/27/2014,00:45,4108.8,192,14641.199,18941.999
06/27/2014,01:00,4070.4,192,14422.799,18685.199
06/27/2014,01:15,3955.2,144,14179.199,18278.399
06/27/2014,01:30,3916.8,192,13969.199,18077.999
06/27/2014,01:45,3801.6,192,13801.199,17794.799
06/27/2014,02:00,3609.6,192,13641.599,17443.199
06/27/2014,02:15,3648,144,13490.399,17282.399
06/27/2014,02:30,3571.2,192,13313.999,17077.199
06/27/2014,02:45,3532.8,192,13137.599,16862.399
06/27/2014,03:00,3532.8,192,13003.199,16727.999
06/27/2014,03:15,3417.6,144,12877.199,16438.799
06/27/2014,03:30,3456,192,12742.799,16390.799
06/27/2014,03:45,3379.2,192,12658.799,16229.999
06/27/2014,04:00,3225.6,192,12641.999,16059.599
06/27/2014,04:15,3456,192,12625.199,16273.199
06/27/2014,04:30,3532.8,144,12801.599,16478.399
06/27/2014,04:45,3609.6,192,13036.799,16838.399
06/27/2014,05:00,3724.8,192,13297.199,17213.999
06/27/2014,05:15,3840,192,13742.399,17774.399
06/27/2014,05:30,4032,144,14221.199,18397.199
06/27/2014,05:45,3916.8,144,14305.199,18365.999
06/27/2014,06:00,3763.2,144,13994.399,17901.599
06/27/2014,06:15,3494.4,192,13599.599,17285.999
06/27/2014,06:30,3225.6,144,13129.199,16498.799
06/27/2014,06:45,3148.8,144,13204.799,16497.599
06/27/2014,07:00,3072,144,12801.599,16017.599
06/27/2014,07:15,3072,144,13238.399,16454.399
06/27/2014,07:30,3110.4,144,13901.999,17156.399
06/27/2014,07:45,3187.2,192,14666.399,18045.599
06/27/2014,08:00,3302.4,192,15691.199,19185.599
06/27/2014,08:15,3456,144,17068.799,20668.799
06/27/2014,08:30,3571.2,240,18404.399,22215.599
06/27/2014,08:45,3686.4,240,19529.999,23456.399
06/27/2014,09:00,3724.8,240,18824.399,22789.199
06/27/2014,09:15,3072,240,19513.199,22825.199
06/27/2014,09:30,3724.8,288,20344.799,24357.599
06/27/2014,09:45,3763.2,336,20789.999,24889.199
06/27/2014,10:00,3820.8,240,21184.799,25245.599
06/27/2014,10:15,3916.8,240,21747.599,25904.399
06/27/2014,10:30,1651.2,288,22133.999,24073.199
06/27/2014,10:45,3148.8,336,22528.799,26013.599
06/27/2014,11:00,3878.4,384,22822.799,27085.199
06/27/2014,11:15,4070.4,384,23091.599,27545.999
06/27/2014,11:30,4185.6,432,23234.399,27851.999
06/27/2014,11:45,4262.4,288,23225.999,27776.399
06/27/2014,12:00,4300.8,240,22982.399,27523.199
06/27/2014,12:15,4300.8,144,22369.199,26813.999
06/27/2014,12:30,4300.8,144,22453.199,26897.999
06/27/2014,12:45,4339.2,192,22478.399,27009.599
06/27/2014,13:00,4339.2,192,22747.199,27278.399
06/27/2014,13:15,4416,240,23083.199,27739.199
06/27/2014,13:30,4492.8,288,23435.999,28216.799
06/27/2014,13:45,4492.8,336,23713.199,28541.999
06/27/2014,14:00,4531.2,288,24040.799,28859.999
06/27/2014,14:15,4608,288,24200.399,29096.399
06/27/2014,14:30,4608,336,24166.799,29110.799
06/27/2014,14:45,4569.6,336,24032.399,28937.999
06/27/2014,15:00,4531.2,288,23965.199,28784.399
06/27/2014,15:15,4454.4,240,23746.799,28441.199
06/27/2014,15:30,4416,288,23729.999,28433.999
06/27/2014,15:45,4416,336,23503.199,28255.199
06/27/2014,16:00,4224,336,22285.199,26845.199
06/27/2014,16:15,3686.4,240,19000.799,22927.199
06/27/2014,16:30,3993.6,240,20882.399,25115.999
06/27/2014,16:45,4108.8,240,21319.199,25667.999
06/27/2014,17:00,4070.4,144,21134.399,25348.799
06/27/2014,17:15,4108.8,144,20395.199,24647.999
06/27/2014,17:30,4147.2,144,20638.799,24929.999
06/27/2014,17:45,4300.8,144,22049.999,26494.799
06/27/2014,18:00,4339.2,144,22217.999,26701.199
06/27/2014,18:15,4761.6,144,22864.799,27770.399
06/27/2014,18:30,5299.2,144,23847.599,29290.799
06/27/2014,18:45,5529.6,192,24082.799,29804.399
06/27/2014,19:00,5529.6,144,23461.199,29134.799
06/27/2014,19:15,5529.6,144,22637.999,28311.599
06/27/2014,19:30,5529.6,144,22066.799,27740.399
06/27/2014,19:45,5491.2,144,21705.599,27340.799
06/27/2014,20:00,5568,144,21445.199,27157.199
06/27/2014,20:15,5606.4,144,21243.599,26993.999
06/27/2014,20:30,5644.8,192,21159.599,26996.399
06/27/2014,20:45,5683.2,144,21016.799,26843.999
06/27/2014,21:00,5721.6,144,20857.199,26722.799
06/27/2014,21:15,5760,144,20672.399,26576.399
06/27/2014,21:30,5683.2,192,20403.599,26278.799
06/27/2014,21:45,5644.8,144,20101.199,25889.999
06/27/2014,22:00,5568,144,19832.399,25544.399
06/27/2014,22:15,5452.8,144,19370.399,24967.199
06/27/2014,22:30,5337.6,144,19042.799,24524.399
06/27/2014,22:45,5222.4,144,18681.599,24047.999
06/27/2014,23:00,5107.2,192,18177.599,23476.799
06/27/2014,23:15,5030.4,144,17883.599,23057.999
06/27/2014,23:30,4876.8,144,17312.399,22333.199
06/27/2014,23:45,4723.2,144,16833.599,21700.799
06/28/2014,00:00,4646.4,144,16447.199,21237.599
06/28/2014,00:15,4531.2,144,16111.199,20786.399
06/28/2014,00:30,4416,144,15724.799,20284.799
06/28/2014,00:45,4339.2,144,15422.399,19905.599
06/28/2014,01:00,4262.4,144,15128.399,19534.799
06/28/2014,01:15,4224,144,14935.199,19303.199
06/28/2014,01:30,4108.8,144,14716.799,18969.599
06/28/2014,01:45,4070.4,144,14506.799,18721.199
06/28/2014,02:00,3993.6,192,14321.999,18507.599
06/28/2014,02:15,3916.8,144,14187.599,18248.399
06/28/2014,02:30,3878.4,144,14019.599,18041.999
06/28/2014,02:45,3840,144,13775.999,17759.999
06/28/2014,03:00,3763.2,144,13582.799,17489.999
06/28/2014,03:15,3724.8,144,13423.199,17291.999
06/28/2014,03:30,3724.8,144,13313.999,17182.799
06/28/2014,03:45,3648,144,13145.999,16937.999
06/28/2014,04:00,3648,144,13078.799,16870.799
06/28/2014,04:15,3609.6,144,12616.799,16370.399
06/28/2014,04:30,3571.2,144,12977.999,16693.199
06/28/2014,04:45,3571.2,144,13003.199,16718.399
06/28/2014,05:00,3532.8,144,12994.799,16671.599
06/28/2014,05:15,3609.6,144,13053.599,16807.199
06/28/2014,05:30,3609.6,144,13120.799,16874.399
06/28/2014,05:45,3609.6,144,13246.799,17000.399
06/28/2014,06:00,3532.8,96,13204.799,16833.599
06/28/2014,06:15,3494.4,96,13246.799,16837.199
06/28/2014,06:30,3456,144,13280.399,16880.399
06/28/2014,06:45,3379.2,144,13288.799,16811.999
06/28/2014,07:00,3379.2,144,13364.399,16887.599
06/28/2014,07:15,3340.8,96,13775.999,17212.799
06/28/2014,07:30,3340.8,144,14195.999,17680.799
06/28/2014,07:45,3379.2,96,14439.599,17914.799
06/28/2014,08:00,3417.6,144,14926.799,18488.399
06/28/2014,08:15,3571.2,144,15825.599,19540.799
06/28/2014,08:30,3571.2,240,16766.399,20577.599
06/28/2014,08:45,3648,336,17849.999,21833.999
06/28/2014,09:00,3686.4,384,18748.799,22819.199
06/28/2014,09:15,3724.8,384,19403.999,23512.799
06/28/2014,09:30,3763.2,432,19815.599,24010.799
06/28/2014,09:45,3801.6,384,20042.399,24227.999
06/28/2014,10:00,3840,288,20462.399,24590.399
06/28/2014,10:15,3916.8,288,20781.599,24986.399
06/28/2014,10:30,4032,336,21277.199,25645.199
06/28/2014,10:45,4147.2,384,21705.599,26236.799
06/28/2014,11:00,4185.6,384,22007.999,26577.599
06/28/2014,11:15,4262.4,384,22167.599,26813.999
06/28/2014,11:30,4300.8,336,22453.199,27089.999
06/28/2014,11:45,4377.6,288,22579.199,27244.799
06/28/2014,12:00,4339.2,192,22394.399,26925.599
06/28/2014,12:15,4377.6,144,22209.599,26731.199
06/28/2014,12:30,4377.6,144,22243.199,26764.799
06/28/2014,12:45,4377.6,192,22318.799,26888.399
06/28/2014,13:00,4454.4,144,22604.399,27202.799
06/28/2014,13:15,4492.8,240,22940.399,27673.199
06/28/2014,13:30,4531.2,336,23242.799,28109.999
06/28/2014,13:45,4569.6,336,23192.399,28097.999
06/28/2014,14:00,4569.6,336,23410.799,28316.399
06/28/2014,14:15,4569.6,288,23393.999,28251.599
