BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
04/26/2014,00:15,4761.6,17858.399,2736,25355.999
04/26/2014,00:30,4646.4,17413.199,2736,24795.599
04/26/2014,00:45,4531.2,17270.399,2688,24489.599
04/26/2014,01:00,4454.4,16799.999,2784,24038.399
04/26/2014,01:15,4377.6,16497.599,2736,23611.199
04/26/2014,01:30,4339.2,16295.999,2784,23419.199
04/26/2014,01:45,4300.8,16052.399,2736,23089.199
04/26/2014,02:00,4262.4,15875.999,2736,22874.399
04/26/2014,02:15,4224,15749.999,2736,22709.999
04/26/2014,02:30,4147.2,15598.799,2736,22481.999
04/26/2014,02:45,4108.8,15506.399,2784,22399.199
04/26/2014,03:00,4032,15380.399,2928,22340.399
04/26/2014,03:15,3955.2,15229.199,2880,22064.399
04/26/2014,03:30,3916.8,15094.799,2928,21939.599
04/26/2014,03:45,3878.4,14943.599,2832,21653.999
04/26/2014,04:00,3840,14825.999,2832,21497.999
04/26/2014,04:15,3801.6,14884.799,2784,21470.399
04/26/2014,04:30,3801.6,14901.599,2784,21487.199
04/26/2014,04:45,3801.6,14834.399,2784,21419.999
04/26/2014,05:00,3801.6,14859.599,2736,21397.199
04/26/2014,05:15,3801.6,14893.199,2784,21478.799
04/26/2014,05:30,3801.6,14918.399,2688,21407.999
04/26/2014,05:45,3763.2,14993.999,2640,21397.199
04/26/2014,06:00,3648,14809.199,2640,21097.199
04/26/2014,06:15,3609.6,14792.399,2640,21041.999
04/26/2014,06:30,3494.4,14783.999,2784,21062.399
04/26/2014,06:45,3494.4,14699.999,2880,21074.399
04/26/2014,07:00,3417.6,14733.599,2880,21031.199
04/26/2014,07:15,3417.6,15077.999,2880,21375.599
04/26/2014,07:30,3456,15573.599,2880,21909.599
04/26/2014,07:45,3494.4,15959.999,2880,22334.399
04/26/2014,08:00,3494.4,16354.799,2832,22681.199
04/26/2014,08:15,3648,17606.399,2880,24134.399
04/26/2014,08:30,3763.2,18597.599,2976,25336.799
04/26/2014,08:45,3878.4,19563.599,2880,26321.999
04/26/2014,09:00,3878.4,20109.599,2832,26819.999
