BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
09/26/2014,00:15,4300.8,144,16018.799,20463.599
09/26/2014,00:30,4224,144,15716.399,20084.399
09/26/2014,00:45,4147.2,96,15405.599,19648.799
09/26/2014,01:00,4070.4,144,15136.799,19351.199
09/26/2014,01:15,4032,144,14893.199,19069.199
09/26/2014,01:30,3955.2,144,14683.199,18782.399
09/26/2014,01:45,3916.8,144,14498.399,18559.199
09/26/2014,02:00,3840,96,14288.399,18224.399
09/26/2014,02:15,3801.6,144,14128.799,18074.399
09/26/2014,02:30,3763.2,144,13935.599,17842.799
09/26/2014,02:45,3686.4,144,13767.599,17597.999
09/26/2014,03:00,3686.4,144,13599.599,17429.999
09/26/2014,03:15,3571.2,96,13439.999,17107.199
09/26/2014,03:30,3571.2,144,13330.799,17045.999
09/26/2014,03:45,3494.4,144,13187.999,16826.399
09/26/2014,04:00,3494.4,144,13137.599,16775.999
09/26/2014,04:15,3532.8,144,13515.599,17192.399
09/26/2014,04:30,3609.6,144,13792.799,17546.399
09/26/2014,04:45,3724.8,144,13901.999,17770.799
09/26/2014,05:00,3648,96,14027.999,17771.999
09/26/2014,05:15,3724.8,144,14389.199,18257.999
09/26/2014,05:30,3878.4,144,14943.599,18965.999
09/26/2014,05:45,3878.4,96,15128.399,19102.799
09/26/2014,06:00,3763.2,96,14767.199,18626.399
09/26/2014,06:15,3571.2,96,14431.199,18098.399
09/26/2014,06:30,3379.2,144,14195.999,17719.199
09/26/2014,06:45,3187.2,96,13910.399,17193.599
09/26/2014,07:00,3033.6,96,13733.999,16863.599
09/26/2014,07:15,3110.4,96,14002.799,17209.199
09/26/2014,07:30,3072,144,14481.599,17697.599
09/26/2014,07:45,3187.2,144,15145.199,18476.399
09/26/2014,08:00,3264,144,16094.399,19502.399
09/26/2014,08:15,3417.6,144,17623.199,21184.799
09/26/2014,08:30,3456,192,18773.999,22421.999
09/26/2014,08:45,3571.2,240,20193.599,24004.799
09/26/2014,09:00,3686.4,288,21209.999,25184.399
09/26/2014,09:15,3763.2,240,21739.199,25742.399
09/26/2014,09:30,3724.8,288,22285.199,26297.999
09/26/2014,09:45,3724.8,288,22654.799,26667.599
09/26/2014,10:00,3801.6,192,23041.199,27034.799
09/26/2014,10:15,3878.4,192,23477.999,27548.399
