BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
04/26/2013,00:15,4492.8,816,16266.322,21575.122
04/26/2013,00:30,4416,816,15973.428,21205.428
04/26/2013,00:45,4339.2,816,15649.372,20804.572
04/26/2013,01:00,4224,768,15349.458,20341.458
04/26/2013,01:15,4185.6,816,15070.17,20071.77
04/26/2013,01:30,4108.8,816,14884.167,19808.967
04/26/2013,01:45,4070.4,912,14676.704,19659.104
04/26/2013,02:00,3955.2,960,14378.2,19293.4
04/26/2013,02:15,3916.8,1152,14282.708,19351.508
04/26/2013,02:30,3840,1392,13993.716,19225.716
04/26/2013,02:45,3801.6,1392,13851,19044.6
04/26/2013,03:00,3724.8,1632,13641.259,18998.059
04/26/2013,03:15,3686.4,1776,13472.409,18934.809
04/26/2013,03:30,3609.6,1872,13315.199,18796.799
04/26/2013,03:45,3571.2,2208,13248.613,19027.813
04/26/2013,04:00,3571.2,2400,13154.667,19125.867
04/26/2013,04:15,3494.4,2448,13099.631,19042.031
04/26/2013,04:30,3532.8,2160,13107.252,18800.052
04/26/2013,04:45,3494.4,2208,13124.417,18826.817
04/26/2013,05:00,3532.8,2544,13162.066,19238.866
04/26/2013,05:15,3571.2,2544,13315.365,19430.565
04/26/2013,05:30,3609.6,2448,13539.176,19596.776
04/26/2013,05:45,3648,2640,13687.48,19975.48
04/26/2013,06:00,3609.6,2592,13752.343,19953.943
04/26/2013,06:15,3494.4,2640,13650.86,19785.26
04/26/2013,06:30,3456,2736,13653.593,19845.593
04/26/2013,06:45,3379.2,2640,13632.948,19652.148
04/26/2013,07:00,3340.8,2736,13888.057,19964.857
04/26/2013,07:15,3379.2,2688,14209.517,20276.717
04/26/2013,07:30,3417.6,2640,14694.02,20751.62
04/26/2013,07:45,3456,2448,15373.688,21277.688
04/26/2013,08:00,3494.4,2400,16362.345,22256.745
04/26/2013,08:15,3686.4,2448,18015.22,24149.62
04/26/2013,08:30,3840,2496,19307.294,25643.294
04/26/2013,08:45,2764.8,2688,20371.856,25824.656
04/26/2013,09:00,921.6,2784,21200.12,24905.72
04/26/2013,09:15,883.2,2928,22101.612,25912.812
04/26/2013,09:30,921.6,2880,22496.518,26298.118
04/26/2013,09:45,921.6,2880,22866.668,26668.268
04/26/2013,10:00,960,2688,21000.507,24648.507
04/26/2013,10:15,921.6,2640,20257.216,23818.816
04/26/2013,10:30,998.4,2736,20658.237,24392.637
04/26/2013,10:45,998.4,2880,21123.392,25001.792
04/26/2013,11:00,998.4,2928,21261.331,25187.731
04/26/2013,11:15,1036.8,3072,21539.825,25648.625
04/26/2013,11:30,1036.8,3072,21708.88,25817.68
04/26/2013,11:45,1036.8,3024,21702.706,25763.506
04/26/2013,12:00,998.4,2976,21368.47,25342.87
04/26/2013,12:15,1036.8,2928,21062.91,25027.71
04/26/2013,12:30,1036.8,2928,21017.953,24982.753
04/26/2013,12:45,998.4,2688,20994.621,24681.021
04/26/2013,13:00,1036.8,2688,21204.547,24929.347
