BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
05/26/2013,00:15,4838.4,192,18309.927,23340.327
05/26/2013,00:30,4684.8,144,17981.95,22810.75
05/26/2013,00:45,4608,192,17626.707,22426.707
05/26/2013,01:00,4569.6,144,17442.827,22156.427
05/26/2013,01:15,4454.4,144,17243.479,21841.879
05/26/2013,01:30,4416,144,16982.096,21542.096
05/26/2013,01:45,4339.2,192,16612.959,21144.159
05/26/2013,02:00,4300.8,144,16358.856,20803.656
05/26/2013,02:15,4224,144,16209.69,20577.69
05/26/2013,02:30,4147.2,144,16054.67,20345.87
05/26/2013,02:45,4070.4,144,15855.763,20070.163
05/26/2013,03:00,4032,144,15693.029,19869.029
05/26/2013,03:15,3993.6,192,15544.61,19730.21
05/26/2013,03:30,3955.2,144,15437.434,19536.634
05/26/2013,03:45,3878.4,144,15232.698,19255.098
05/26/2013,04:00,3840,144,15177.086,19161.086
05/26/2013,04:15,3840,192,15189.937,19221.937
05/26/2013,04:30,3801.6,144,15053.819,18999.419
05/26/2013,04:45,3763.2,144,14949.239,18856.439
05/26/2013,05:00,3724.8,144,14959.027,18827.827
05/26/2013,05:15,3724.8,144,14997.428,18866.228
05/26/2013,05:30,3686.4,96,14813.91,18596.31
05/26/2013,05:45,3648,96,14718.586,18462.586
05/26/2013,06:00,3571.2,96,14671.599,18338.799
05/26/2013,06:15,3532.8,96,14758.198,18386.998
05/26/2013,06:30,3417.6,144,14626.865,18188.465
05/26/2013,06:45,3417.6,144,14579.336,18140.936
05/26/2013,07:00,3379.2,96,14686.651,18161.851
05/26/2013,07:15,3379.2,144,14879.685,18402.885
05/26/2013,07:30,3340.8,144,15140.515,18625.315
05/26/2013,07:45,3379.2,144,15536.731,19059.931
05/26/2013,08:00,3456,96,15838.331,19390.331
05/26/2013,08:15,3456,144,16445.066,20045.066
05/26/2013,08:30,3456,192,16924.65,20572.65
05/26/2013,08:45,3532.8,144,17589.672,21266.472
05/26/2013,09:00,3609.6,144,18402.362,22155.962
05/26/2013,09:15,3571.2,144,18965.454,22680.654
05/26/2013,09:30,3648,144,19374.434,23166.434
05/26/2013,09:45,3686.4,192,19710.177,23588.577
05/26/2013,10:00,3763.2,144,19996.065,23903.265
05/26/2013,10:15,3801.6,192,20277.689,24271.289
05/26/2013,10:30,3916.8,192,20629.674,24738.474
05/26/2013,10:45,4032,192,20937.13,25161.13
05/26/2013,11:00,4108.8,192,21202.62,25503.42
05/26/2013,11:15,4224,240,21504.179,25968.179
05/26/2013,11:30,4262.4,240,21624.697,26127.097
05/26/2013,11:45,4262.4,240,21561.371,26063.771
05/26/2013,12:00,4300.8,192,21482.853,25975.653
05/26/2013,12:15,4224,240,21234.553,25698.553
05/26/2013,12:30,4224,240,21206.827,25670.827
05/26/2013,12:45,4185.6,240,21415.477,25841.077
05/26/2013,13:00,4224,240,21547.491,26011.491
05/26/2013,13:15,4262.4,240,21694.746,26197.146
05/26/2013,13:30,4300.8,192,21845.827,26338.627
05/26/2013,13:45,4339.2,240,21888.587,26467.787
05/26/2013,14:00,4416,192,22009.164,26617.164
05/26/2013,14:15,4339.2,240,22037.505,26616.705
05/26/2013,14:30,4377.6,192,22094.957,26664.557
05/26/2013,14:45,4339.2,192,21888.872,26420.072
05/26/2013,15:00,4339.2,240,21937.249,26516.449
05/26/2013,15:15,4300.8,192,21764.709,26257.509
05/26/2013,15:30,4262.4,240,21632.526,26134.926
05/26/2013,15:45,4262.4,192,21437.557,25891.957
05/26/2013,16:00,4224,192,21465.184,25881.184
05/26/2013,16:15,4185.6,144,21375.332,25704.932
05/26/2013,16:30,4108.8,144,21225.92,25478.72
05/26/2013,16:45,4147.2,144,21225.219,25516.419
05/26/2013,17:00,4070.4,144,21147.238,25361.638
05/26/2013,17:15,4147.2,144,20949.273,25240.473
05/26/2013,17:30,4147.2,144,21062.47,25353.67
05/26/2013,17:45,4339.2,144,21452.869,25936.069
05/26/2013,18:00,4684.8,144,22218.294,27047.094
05/26/2013,18:15,5145.6,144,23231.097,28520.697
05/26/2013,18:30,5568,144,24285.91,29997.91
05/26/2013,18:45,5721.6,144,24379.378,30244.978
05/26/2013,19:00,5798.4,192,23849.394,29839.794
05/26/2013,19:15,5798.4,144,23423.048,29365.448
05/26/2013,19:30,5798.4,192,23151.187,29141.587
05/26/2013,19:45,5836.8,144,23110.295,29091.095
05/26/2013,20:00,5913.6,144,22931.845,28989.445
05/26/2013,20:15,6028.8,192,22785.542,29006.342
05/26/2013,20:30,6105.6,144,22860.111,29109.711
05/26/2013,20:45,6105.6,144,22807.052,29056.652
05/26/2013,21:00,6144,144,22809.477,29097.477
05/26/2013,21:15,6182.4,192,22712.431,29086.831
05/26/2013,21:30,6105.6,144,22491.421,28741.021
05/26/2013,21:45,6028.8,144,22096.312,28269.112
05/26/2013,22:00,5990.4,192,21683.59,27865.99
05/26/2013,22:15,5913.6,144,21354.901,27412.501
05/26/2013,22:30,5798.4,144,20961.838,26904.238
05/26/2013,22:45,5683.2,192,20444.937,26320.137
05/26/2013,23:00,5568,144,19982.974,25694.974
05/26/2013,23:15,5452.8,144,19638.036,25234.836
05/26/2013,23:30,5414.4,192,19319.648,24926.048
05/26/2013,23:45,5260.8,144,19044.398,24449.198
05/27/2013,00:00,5222.4,144,18754.535,24120.935
05/27/2013,00:15,5107.2,144,18433.633,23684.833
05/27/2013,00:30,4992,192,18015.21,23199.21
05/27/2013,00:45,4915.2,144,17730.786,22789.986
05/27/2013,01:00,4838.4,192,17485.07,22515.47
05/27/2013,01:15,4800,144,17233.083,22177.083
05/27/2013,01:30,4723.2,144,17031.925,21899.125
05/27/2013,01:45,4646.4,192,16824.896,21663.296
05/27/2013,02:00,4569.6,144,16650.8,21364.4
05/27/2013,02:15,4492.8,144,16514.939,21151.739
05/27/2013,02:30,4492.8,144,16300.35,20937.15
05/27/2013,02:45,4416,192,16158.399,20766.399
05/27/2013,03:00,4416,144,15943.279,20503.279
05/27/2013,03:15,4300.8,144,15828.381,20273.181
05/27/2013,03:30,4262.4,144,15687.195,20093.595
05/27/2013,03:45,4224,192,15544.49,19960.49
