BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
08/26/2013,00:15,3916.8,336,15792.049,20044.849
08/26/2013,00:30,3801.6,336,15451.348,19588.948
08/26/2013,00:45,3724.8,288,15112.699,19125.499
08/26/2013,01:00,3648,336,14821.856,18805.856
08/26/2013,01:15,3609.6,336,14491.922,18437.522
08/26/2013,01:30,3494.4,288,14208.493,17990.893
08/26/2013,01:45,3456,288,14018.829,17762.829
08/26/2013,02:00,3417.6,336,13803.731,17557.331
08/26/2013,02:15,3302.4,288,13652.793,17243.193
08/26/2013,02:30,3302.4,288,13463.415,17053.815
08/26/2013,02:45,3264,288,13308.51,16860.51
08/26/2013,03:00,3187.2,288,13180.971,16656.171
08/26/2013,03:15,3187.2,336,13069.945,16593.145
08/26/2013,03:30,3110.4,288,12937.816,16336.216
08/26/2013,03:45,3110.4,288,12846.118,16244.518
08/26/2013,04:00,3072,336,12767.604,16175.604
08/26/2013,04:15,3033.6,288,12737.548,16059.148
08/26/2013,04:30,3033.6,336,12675.618,16045.218
08/26/2013,04:45,2995.2,336,12751.266,16082.466
08/26/2013,05:00,3072,336,12916.53,16324.53
08/26/2013,05:15,3072,288,13045.29,16405.29
08/26/2013,05:30,3187.2,288,13282.424,16757.624
08/26/2013,05:45,3187.2,240,13533.523,16960.723
08/26/2013,06:00,3225.6,240,13651.395,17116.995
08/26/2013,06:15,3187.2,240,13853.253,17280.453
08/26/2013,06:30,3148.8,240,13933.75,17322.55
08/26/2013,06:45,3110.4,240,13999.104,17349.504
08/26/2013,07:00,3148.8,240,14010.199,17398.999
08/26/2013,07:15,3072,288,14325.964,17685.964
08/26/2013,07:30,3110.4,240,14484.856,17835.256
08/26/2013,07:45,3110.4,288,14632.323,18030.723
08/26/2013,08:00,3110.4,288,15059.822,18458.222
08/26/2013,08:15,3187.2,240,15897.458,19324.658
08/26/2013,08:30,3187.2,288,16469.522,19944.722
08/26/2013,08:45,3264,240,17000.985,20504.985
08/26/2013,09:00,3340.8,240,17781.645,21362.445
08/26/2013,09:15,3340.8,288,18862.6,22491.4
08/26/2013,09:30,3379.2,240,19329.588,22948.788
08/26/2013,09:45,3494.4,288,19649.582,23431.982
08/26/2013,10:00,3532.8,240,20113.63,23886.43
08/26/2013,10:15,3609.6,288,20421.584,24319.184
08/26/2013,10:30,3686.4,288,20799.667,24774.067
08/26/2013,10:45,3724.8,288,21068.026,25080.826
08/26/2013,11:00,3840,288,21399.462,25527.462
08/26/2013,11:15,3955.2,336,21747.158,26038.358
08/26/2013,11:30,3993.6,336,22026.604,26356.204
08/26/2013,11:45,3993.6,336,22190.361,26519.961
08/26/2013,12:00,4032,288,22010.223,26330.223
08/26/2013,12:15,4032,336,21592.949,25960.949
08/26/2013,12:30,3993.6,288,21508.413,25790.013
08/26/2013,12:45,3955.2,384,21540.899,25880.099
08/26/2013,13:00,3955.2,336,21603.719,25894.919
08/26/2013,13:15,3955.2,384,21927.802,26267.002
08/26/2013,13:30,4032,384,22024.935,26440.935
08/26/2013,13:45,3993.6,432,22291.981,26717.581
08/26/2013,14:00,3993.6,432,22509.375,26934.975
08/26/2013,14:15,4032,432,22530.441,26994.441
08/26/2013,14:30,4108.8,480,22397.522,26986.322
08/26/2013,14:45,4108.8,528,22452.834,27089.634
08/26/2013,15:00,4108.8,480,22295.312,26884.112
08/26/2013,15:15,4070.4,528,22072.263,26670.663
08/26/2013,15:30,3993.6,480,22091.193,26564.793
08/26/2013,15:45,4032,528,22009.317,26569.317
08/26/2013,16:00,3955.2,528,21979.373,26462.573
08/26/2013,16:15,3993.6,480,21706.582,26180.182
08/26/2013,16:30,3955.2,528,21437.757,25920.957
08/26/2013,16:45,3955.2,528,21334.048,25817.248
08/26/2013,17:00,3916.8,528,21137.186,25581.986
08/26/2013,17:15,3916.8,528,20914.659,25359.459
08/26/2013,17:30,3916.8,528,20933.625,25378.425
08/26/2013,17:45,4147.2,528,21333.866,26009.066
08/26/2013,18:00,4531.2,528,22355.201,27414.401
08/26/2013,18:15,5030.4,528,23688.281,29246.681
08/26/2013,18:30,5414.4,576,24396.919,30387.319
08/26/2013,18:45,5452.8,576,24240.166,30268.966
08/26/2013,19:00,5414.4,576,23445.57,29435.97
08/26/2013,19:15,5376,528,22792.336,28696.336
08/26/2013,19:30,5376,576,22600.342,28552.342
