BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
01/26/2013,00:15,4761.6,4752,10496.181,20009.781
01/26/2013,00:30,4723.2,4608,10256.753,19587.953
01/26/2013,00:45,4608,4656,10080.329,19344.329
01/26/2013,01:00,4569.6,4608,9854.499,19032.099
01/26/2013,01:15,4454.4,4512,9733.299,18699.699
01/26/2013,01:30,4377.6,4464,9594.043,18435.643
01/26/2013,01:45,4300.8,4608,9459.81,18368.61
01/26/2013,02:00,4300.8,4704,9349.24,18354.04
01/26/2013,02:15,4262.4,4608,9259.884,18130.284
01/26/2013,02:30,4224,4608,9116.781,17948.781
01/26/2013,02:45,4185.6,4608,9020.659,17814.259
01/26/2013,03:00,4108.8,4608,8977.36,17694.16
01/26/2013,03:15,4108.8,4608,8870.204,17587.004
01/26/2013,03:30,4032,4416,8797.022,17245.022
01/26/2013,03:45,4032,4416,8702.319,17150.319
01/26/2013,04:00,3993.6,4320,8692.946,17006.546
01/26/2013,04:15,3993.6,4320,8694.95,17008.55
01/26/2013,04:30,4032,4512,8678.549,17222.549
01/26/2013,04:45,4147.2,4560,8749.153,17456.353
01/26/2013,05:00,4224,4608,8868.25,17700.25
01/26/2013,05:15,4262.4,4608,9046.08,17916.48
01/26/2013,05:30,4416,4752,9236.054,18404.054
01/26/2013,05:45,4492.8,4704,9394.416,18591.216
01/26/2013,06:00,4646.4,4704,9659.185,19009.585
01/26/2013,06:15,4761.6,4656,9967.09,19384.69
01/26/2013,06:30,4915.2,4656,10117.464,19688.664
01/26/2013,06:45,4838.4,4608,10211.472,19657.872
01/26/2013,07:00,4723.2,4608,10363.618,19694.818
01/26/2013,07:15,4569.6,4752,10364.732,19686.332
01/26/2013,07:30,4531.2,4896,10408.281,19835.481
01/26/2013,07:45,4492.8,5040,10546.285,20079.085
01/26/2013,08:00,4531.2,5040,10963.217,20534.417
01/26/2013,08:15,4569.6,5184,11781.538,21535.138
01/26/2013,08:30,4531.2,5328,12832.965,22692.165
01/26/2013,08:45,4684.8,5376,13761.658,23822.458
01/26/2013,09:00,4761.6,5424,14424.145,24609.745
01/26/2013,09:15,4761.6,5232,15034.775,25028.375
01/26/2013,09:30,4608,5328,15478.922,25414.922
01/26/2013,09:45,4608,5184,15675.053,25467.053
01/26/2013,10:00,4646.4,5136,15690.876,25473.276
01/26/2013,10:15,4800,4992,15978.245,25770.245
01/26/2013,10:30,4876.8,5184,16360.011,26420.811
01/26/2013,10:45,5030.4,5232,16790.04,27052.44
01/26/2013,11:00,5145.6,5232,16939.668,27317.268
01/26/2013,11:15,5222.4,5184,17118.873,27525.273
01/26/2013,11:30,5222.4,5136,17369.086,27727.486
01/26/2013,11:45,5222.4,5280,17228.495,27730.895
01/26/2013,12:00,5107.2,5088,16991.055,27186.255
01/26/2013,12:15,5030.4,4752,16648.432,26430.832
01/26/2013,12:30,5107.2,4608,16516.505,26231.705
01/26/2013,12:45,5145.6,4608,16496.407,26250.007
01/26/2013,13:00,5145.6,4608,16464.386,26217.986
01/26/2013,13:15,5222.4,4944,16801.317,26967.717
01/26/2013,13:30,5222.4,5040,17134.865,27397.265
01/26/2013,13:45,5184,5136,17229.947,27549.947
01/26/2013,14:00,5107.2,5136,17264.551,27507.751
01/26/2013,14:15,5068.8,5136,17248.951,27453.751
01/26/2013,14:30,5068.8,5328,17091.055,27487.855
01/26/2013,14:45,4992,5088,16958.18,27038.18
01/26/2013,15:00,4915.2,5232,16749.899,26897.099
01/26/2013,15:15,4876.8,5424,16609.052,26909.852
01/26/2013,15:30,4838.4,5664,16572.267,27074.667
01/26/2013,15:45,4800,5760,16451.87,27011.87
01/26/2013,16:00,4761.6,6000,16310.809,27072.409
01/26/2013,16:15,4800,5904,16030.404,26734.404
01/26/2013,16:30,4876.8,5952,15833.443,26662.243
01/26/2013,16:45,4915.2,6000,15838.655,26753.855
01/26/2013,17:00,4953.6,5952,15782.309,26687.909
01/26/2013,17:15,5068.8,5568,15719.909,26356.709
01/26/2013,17:30,5260.8,5088,15777.37,26126.17
01/26/2013,17:45,5491.2,5280,16051.315,26822.515
01/26/2013,18:00,6144,5712,16956.902,28812.902
01/26/2013,18:15,6758.4,6288,17742.202,30788.602
01/26/2013,18:30,7142.4,6576,17937.216,31655.616
01/26/2013,18:45,7180.8,6720,17367.173,31267.973
01/26/2013,19:00,7104,6720,16801.651,30625.651
01/26/2013,19:15,7027.2,6720,16392.745,30139.945
01/26/2013,19:30,7027.2,6768,16016.753,29811.953
01/26/2013,19:45,6950.4,6768,15656.53,29374.93
01/26/2013,20:00,7027.2,6864,15345.421,29236.621
01/26/2013,20:15,7027.2,6816,15145.018,28988.218
01/26/2013,20:30,7027.2,6816,14935.132,28778.332
01/26/2013,20:45,7027.2,6912,14816.297,28755.497
01/26/2013,21:00,6988.8,6768,14746.444,28503.244
01/26/2013,21:15,6950.4,6960,14523.558,28433.958
01/26/2013,21:30,6950.4,7008,14397.379,28355.779
01/26/2013,21:45,6873.6,6912,14150.763,27936.363
01/26/2013,22:00,6758.4,6816,13838.274,27412.674
01/26/2013,22:15,6566.4,6864,13492.47,26922.87
01/26/2013,22:30,6297.6,6720,13069.062,26086.662
01/26/2013,22:45,6105.6,6672,12768.979,25546.579
01/26/2013,23:00,5952,6624,12465.671,25041.671
01/26/2013,23:15,5798.4,6480,12147.209,24425.609
01/26/2013,23:30,5644.8,6384,11801.533,23830.333
01/26/2013,23:45,5414.4,6240,11517.004,23171.404
01/27/2013,00:00,5337.6,6288,11218.681,22844.281
01/27/2013,00:15,5145.6,6288,10904.575,22338.175
01/27/2013,00:30,5030.4,6336,10663.923,22030.323
01/27/2013,00:45,4992,6336,10495.374,21823.374
01/27/2013,01:00,4876.8,6240,10287.697,21404.497
01/27/2013,01:15,4800,6144,10105.592,21049.592
01/27/2013,01:30,4723.2,6144,9957.431,20824.631
01/27/2013,01:45,4569.6,6144,9775.564,20489.164
01/27/2013,02:00,4531.2,6048,9619.113,20198.313
01/27/2013,02:15,4492.8,5904,9539.303,19936.103
01/27/2013,02:30,4416,5952,9440.426,19808.426
01/27/2013,02:45,4454.4,5856,9342.226,19652.626
01/27/2013,03:00,4416,5856,9283.046,19555.046
01/27/2013,03:15,4339.2,6000,9143.488,19482.688
01/27/2013,03:30,4300.8,6000,9035.335,19336.135
01/27/2013,03:45,4224,6000,8973.91,19197.91
01/27/2013,04:00,4185.6,6000,8900.598,19086.198
01/27/2013,04:15,4147.2,6048,8874.195,19069.395
01/27/2013,04:30,4224,6096,8843.18,19163.18
01/27/2013,04:45,4185.6,6240,8876.976,19302.576
01/27/2013,05:00,4224,6144,8907.338,19275.338
01/27/2013,05:15,4300.8,6144,9065.174,19509.974
01/27/2013,05:30,4300.8,5856,9131.81,19288.61
01/27/2013,05:45,4377.6,5904,9188.765,19470.365
01/27/2013,06:00,4454.4,6096,9356.863,19907.263
01/27/2013,06:15,4531.2,6096,9519.245,20146.445
01/27/2013,06:30,4492.8,6336,9606.331,20435.131
01/27/2013,06:45,4608,6240,9778.687,20626.687
01/27/2013,07:00,4492.8,6240,9954.702,20687.502
01/27/2013,07:15,4531.2,6288,10016.513,20835.713
