BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
7/26/2013,0:15,4492.8,96,17287.453,21876.253
7/26/2013,0:30,4377.6,144,16856.507,21378.107
7/26/2013,0:45,4300.8,144,16565.479,21010.279
7/26/2013,1:00,4185.6,96,16293.11,20574.71
7/26/2013,1:15,4147.2,144,16096.3,20387.5
7/26/2013,1:30,4070.4,144,15864.128,20078.528
7/26/2013,1:45,4032,144,15511.962,19687.962
7/26/2013,2:00,3993.6,144,15379.197,19516.797
7/26/2013,2:15,3916.8,144,15221.538,19282.338
7/26/2013,2:30,3916.8,144,15201.319,19262.119
7/26/2013,2:45,3878.4,144,15186.272,19208.672
7/26/2013,3:00,3801.6,144,15093.011,19038.611
7/26/2013,3:15,3763.2,144,14964.717,18871.917
7/26/2013,3:30,3724.8,144,14767.871,18636.671
7/26/2013,3:45,3686.4,144,14513.243,18343.643
7/26/2013,4:00,3648,144,14376.574,18168.574
7/26/2013,4:15,3686.4,144,14094.051,17924.451
7/26/2013,4:30,3724.8,144,13956.367,17825.167
7/26/2013,4:45,3763.2,144,13971.103,17878.303
7/26/2013,5:00,3916.8,144,13989.34,18050.14
7/26/2013,5:15,4032,144,14041.313,18217.313
7/26/2013,5:30,4147.2,144,14468.616,18759.816
7/26/2013,5:45,4185.6,96,14851.673,19133.273
7/26/2013,6:00,4070.4,96,14774.849,18941.249
7/26/2013,6:15,3878.4,96,14633.871,18608.271
7/26/2013,6:30,3686.4,96,14372.792,18155.192
7/26/2013,6:45,3571.2,96,13956.888,17624.088
7/26/2013,7:00,3417.6,96,13745.238,17258.838
7/26/2013,7:15,3264,96,13814.572,17174.572
7/26/2013,7:30,3187.2,144,14267.057,17598.257
7/26/2013,7:45,3225.6,192,14933.359,18350.959
7/26/2013,8:00,3302.4,144,15781.241,19227.641
7/26/2013,8:15,3494.4,240,17096.192,20830.592
7/26/2013,8:30,3571.2,192,18283.491,22046.691
7/26/2013,8:45,3609.6,192,19377.842,23179.442
7/26/2013,9:00,3724.8,240,20470.509,24435.309
7/26/2013,9:15,3686.4,288,21004.373,24978.773
7/26/2013,9:30,3686.4,240,21509.92,25436.32
7/26/2013,9:45,3724.8,192,21869.207,25786.007
7/26/2013,10:00,3763.2,192,21856.48,25811.68
7/26/2013,10:15,3724.8,192,21809.863,25726.663
7/26/2013,10:30,3763.2,240,22182.732,26185.932
7/26/2013,10:45,3840,192,22138.527,26170.527
7/26/2013,11:00,3878.4,192,21980.241,26050.641
7/26/2013,11:15,3878.4,240,21979.048,26097.448
7/26/2013,11:30,3878.4,192,22055.997,26126.397
7/26/2013,11:45,3878.4,192,22025.828,26096.228
7/26/2013,12:00,3916.8,192,21999.362,26108.162
7/26/2013,12:15,3878.4,144,21706.999,25729.399
7/26/2013,12:30,3878.4,192,21573.257,25643.657
7/26/2013,12:45,3878.4,144,21863.698,25886.098
7/26/2013,13:00,3878.4,144,22353.978,26376.378
7/26/2013,13:15,3878.4,192,22892.625,26963.025
7/26/2013,13:30,3916.8,240,23257.31,27414.11
7/26/2013,13:45,3955.2,192,23770.476,27917.676
7/26/2013,14:00,3955.2,240,23766.367,27961.567
7/26/2013,14:15,3955.2,192,24000.244,28147.444
7/26/2013,14:30,4032,240,24234.807,28506.807
7/26/2013,14:45,3993.6,240,24108.958,28342.558
7/26/2013,15:00,3993.6,144,24157.808,28295.408
7/26/2013,15:15,3916.8,192,23868.223,27977.023
7/26/2013,15:30,3916.8,192,23687.52,27796.32
7/26/2013,15:45,3878.4,240,23640.801,27759.201
7/26/2013,16:00,3840,240,23550.856,27630.856
7/26/2013,16:15,3840,192,23327.433,27359.433
7/26/2013,16:30,3916.8,240,23252.997,27409.797
7/26/2013,16:45,4032,192,23241.043,27465.043
7/26/2013,17:00,4070.4,192,23076.022,27338.422
7/26/2013,17:15,4070.4,192,22536.03,26798.43
7/26/2013,17:30,4108.8,144,22706.07,26958.87
7/26/2013,17:45,4377.6,144,23089.819,27611.419
7/26/2013,18:00,4569.6,144,23611.442,28325.042
7/26/2013,18:15,4876.8,144,24129.963,29150.763
7/26/2013,18:30,5145.6,144,24415.564,29705.164
7/26/2013,18:45,5260.8,192,24001.946,29454.746
7/26/2013,19:00,5299.2,144,23456.959,28900.159
7/26/2013,19:15,5299.2,192,22951.193,28442.393
7/26/2013,19:30,5337.6,144,22618.931,28100.531
7/26/2013,19:45,5337.6,192,22228.109,27757.709
7/26/2013,20:00,5337.6,144,21776.975,27258.575
7/26/2013,20:15,5376,192,21539.215,27107.215
7/26/2013,20:30,5376,144,21352.311,26872.311
7/26/2013,20:45,5376,192,21313.153,26881.153
7/26/2013,21:00,5337.6,144,21165.141,26646.741
7/26/2013,21:15,5337.6,192,21002.054,26531.654
7/26/2013,21:30,5299.2,144,20578.881,26022.081
7/26/2013,21:45,5222.4,144,20289.618,25656.018
7/26/2013,22:00,5145.6,144,19927.48,25217.08
7/26/2013,22:15,4992,192,19478.789,24662.789
7/26/2013,22:30,4800,144,18840.161,23784.161
7/26/2013,22:45,4646.4,144,18401.526,23191.926
7/26/2013,23:00,4531.2,192,17980.19,22703.39
7/26/2013,23:15,4377.6,144,17507.46,22029.06
7/26/2013,23:30,4262.4,144,17051.183,21457.583
7/26/2013,23:45,4147.2,144,16728.53,21019.73
7/27/2013,0:00,4070.4,144,16387.863,20602.263
7/27/2013,0:15,3955.2,144,16037.016,20136.216
7/27/2013,0:30,3916.8,144,15775.651,19836.451
7/27/2013,0:45,3840,144,15558.652,19542.652
7/27/2013,1:00,3724.8,144,15320.656,19189.456
7/27/2013,1:15,3724.8,96,14970.466,18791.266
7/27/2013,1:30,3609.6,144,14831.658,18585.258
7/27/2013,1:45,3571.2,144,14621.049,18336.249
7/27/2013,2:00,3571.2,96,14481.481,18148.681
7/27/2013,2:15,3494.4,144,14374.686,18013.086
7/27/2013,2:30,3494.4,144,14343.429,17981.829
7/27/2013,2:45,3494.4,144,14366.17,18004.57
7/27/2013,3:00,3417.6,144,14243.505,17805.105
7/27/2013,3:15,3379.2,144,13954.366,17477.566
7/27/2013,3:30,3340.8,144,13774.657,17259.457
7/27/2013,3:45,3264,144,13564.973,16972.973
7/27/2013,4:00,3225.6,144,13488.503,16858.103
7/27/2013,4:15,3187.2,144,13506.234,16837.434
7/27/2013,4:30,3225.6,192,13541.725,16959.325
7/27/2013,4:45,3225.6,96,13532.169,16853.769
7/27/2013,5:00,3264,192,13527.975,16983.975
7/27/2013,5:15,3302.4,144,13648.892,17095.292
7/27/2013,5:30,3379.2,96,13891.394,17366.594
7/27/2013,5:45,3456,96,14140.414,17692.414
7/27/2013,6:00,3456,96,12590.868,16142.868
7/27/2013,6:15,3379.2,96,13444.541,16919.741
7/27/2013,6:30,3264,96,13754.15,17114.15
7/27/2013,6:45,3302.4,96,14180.221,17578.621
7/27/2013,7:00,3187.2,96,14145.905,17429.105
7/27/2013,7:15,3225.6,144,14153.622,17523.222
7/27/2013,7:30,3264,144,14266.108,17674.108
7/27/2013,7:45,3264,144,14784.716,18192.716
7/27/2013,8:00,3302.4,192,15466.052,18960.452
7/27/2013,8:15,3340.8,192,16445.483,19978.283
7/27/2013,8:30,3417.6,192,17337.465,20947.065
7/27/2013,8:45,3494.4,240,17383.921,21118.321
7/27/2013,9:00,1996.8,192,17434.77,19623.57
7/27/2013,9:15,3571.2,240,12192.056,16003.256
7/27/2013,9:30,3609.6,192,19660.066,23461.666
7/27/2013,9:45,3628.8,240,646.421,4515.221
7/27/2013,10:00,3686.4,144,6053.662,9884.062
7/27/2013,10:15,3686.4,144,15917.706,19748.106
7/27/2013,10:30,3724.8,240,19259.092,23223.892
7/27/2013,10:45,3820.8,240,20544.043,24604.843
7/27/2013,11:00,3878.4,240,21212.72,25331.12
7/27/2013,11:15,3936,240,21582.034,25758.034
7/27/2013,11:30,3974.4,288,21903.47,26165.87
7/27/2013,11:45,3993.6,192,21901.656,26087.256
7/27/2013,12:00,4051.2,192,21870.2,26113.4
7/27/2013,12:15,4012.8,144,21585.03,25741.83
7/27/2013,12:30,3974.4,144,21365.032,25483.432
7/27/2013,12:45,3974.4,144,21467.814,25586.214
7/27/2013,13:00,3974.4,144,21577.071,25695.471
7/27/2013,13:15,3955.2,240,21949.533,26144.733
7/27/2013,13:30,4012.8,240,22545.067,26797.867
7/27/2013,13:45,4051.2,240,22731.91,27023.11
7/27/2013,14:00,4070.4,240,22793.429,27103.829
7/27/2013,14:15,4070.4,240,22965.711,27276.111
7/27/2013,14:30,4128,240,22907.387,27275.387
7/27/2013,14:45,4108.8,240,22969.72,27318.52
7/27/2013,15:00,4070.4,192,22858.729,27121.129
7/27/2013,15:15,4032,144,22600.432,26776.432
7/27/2013,15:30,3955.2,192,22409.084,26556.284
7/27/2013,15:45,3936,240,3310.511,7486.511
7/27/2013,16:00,3916.8,240,56.57,4213.37
7/27/2013,16:15,3916.8,240,8507.115,12663.915
7/27/2013,16:30,3955.2,240,17065.479,21260.679
7/27/2013,16:45,4032,192,18477.259,22701.259
7/27/2013,17:00,4032,192,19085.874,23309.874
7/27/2013,17:15,2150.4,192,19506.987,21849.387
7/27/2013,17:30,4262.4,144,19904.142,24310.542
7/27/2013,17:45,4723.2,96,20850.167,25669.367
7/27/2013,18:00,4992,144,21597.492,26733.492
7/27/2013,18:15,5337.6,144,22603.478,28085.078
7/27/2013,18:30,5568,144,23340.533,29052.533
7/27/2013,18:45,5644.8,144,23470.959,29259.759
7/27/2013,19:00,5644.8,144,22539.955,28328.755
7/27/2013,19:15,5644.8,144,22183.482,27972.282
7/27/2013,19:30,5606.4,192,22060.168,27858.568
7/27/2013,19:45,5644.8,144,21827.214,27616.014
7/27/2013,20:00,5606.4,144,21466.913,27217.313
7/27/2013,20:15,5644.8,144,21257.938,27046.738
7/27/2013,20:30,5644.8,192,21137.166,26973.966
7/27/2013,20:45,5606.4,144,21037.432,26787.832
7/27/2013,21:00,5606.4,144,20835.981,26586.381
7/27/2013,21:15,5491.2,144,20541.762,26176.962
7/27/2013,21:30,5414.4,144,20313.012,25871.412
7/27/2013,21:45,5337.6,144,20073.687,25555.287
7/27/2013,22:00,5222.4,144,19641.574,25007.974
7/27/2013,22:15,5068.8,144,19277.384,24490.184
7/27/2013,22:30,4992,144,18809.588,23945.588
7/27/2013,22:45,4838.4,144,18479.39,23461.79
7/27/2013,23:00,4723.2,144,18076.906,22944.106
7/27/2013,23:15,4531.2,144,17614.645,22289.845
7/27/2013,23:30,4416,192,17157.559,21765.559
7/27/2013,23:45,4300.8,96,16848.505,21245.305
7/28/2013,0:00,4185.6,144,16552.231,20881.831
7/28/2013,0:15,4108.8,144,16176.22,20429.02
7/28/2013,0:30,3993.6,144,15875.861,20013.461
7/28/2013,0:45,3955.2,144,15615.925,19715.125
7/28/2013,1:00,3801.6,96,15337.234,19234.834
7/28/2013,1:15,3763.2,144,15116.768,19023.968
7/28/2013,1:30,3724.8,144,14925.08,18793.88
7/28/2013,1:45,3648,144,14735.479,18527.479
7/28/2013,2:00,3571.2,144,14603.173,18318.373
7/28/2013,2:15,3609.6,144,14501.762,18255.362
7/28/2013,2:30,3532.8,144,14516.454,18193.254
7/28/2013,2:45,3494.4,144,14395.718,18034.118
7/28/2013,3:00,3494.4,144,14235.01,17873.41
7/28/2013,3:15,3417.6,144,14080.062,17641.662
7/28/2013,3:30,3340.8,144,13942.891,17427.691
7/28/2013,3:45,3264,144,13780.282,17188.282
7/28/2013,4:00,3264,144,13592.718,17000.718
7/28/2013,4:15,3264,144,13592.572,17000.572
7/28/2013,4:30,3225.6,144,13572.247,16941.847
7/28/2013,4:45,3225.6,144,13462.987,16832.587
7/28/2013,5:00,3264,144,13473.165,16881.165
7/28/2013,5:15,3264,144,13536.909,16944.909
7/28/2013,5:30,3340.8,96,13642.504,17079.304
7/28/2013,5:45,3379.2,96,13758.658,17233.858
7/28/2013,6:00,3340.8,96,13685.695,17122.495
7/28/2013,6:15,3302.4,48,13813.891,17164.291
7/28/2013,6:30,3340.8,96,14054.642,17491.442
7/28/2013,6:45,3302.4,48,14201.255,17551.655
7/28/2013,7:00,3302.4,96,14300.861,17699.261
7/28/2013,7:15,3340.8,96,14407.982,17844.782
7/28/2013,7:30,3340.8,96,14459.239,17896.039
7/28/2013,7:45,3340.8,48,14526.065,17914.865
7/28/2013,8:00,3379.2,96,14810.409,18285.609
7/28/2013,8:15,3379.2,96,15279.617,18754.817
7/28/2013,8:30,3340.8,96,15821.686,19258.486
7/28/2013,8:45,3340.8,48,16572.981,19961.781
7/28/2013,9:00,3379.2,96,16876.91,20352.11
7/28/2013,9:15,3456,96,17415.781,20967.781
7/28/2013,9:30,3532.8,96,17810.212,21439.012
7/28/2013,9:45,3532.8,96,18052.71,21681.51
