BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
10/26/2013,00:15,2304,96,17311.356,19711.356
10/26/2013,00:30,2304,144,16935.872,19383.872
10/26/2013,00:45,2227.2,96,16671.73,18994.93
10/26/2013,01:00,2188.8,144,16402.597,18735.397
10/26/2013,01:15,2150.4,96,16140.96,18387.36
10/26/2013,01:30,2073.6,144,15901.764,18119.364
10/26/2013,01:45,2112,96,15743.566,17951.566
10/26/2013,02:00,2035.2,144,15568.679,17747.879
10/26/2013,02:15,2035.2,96,15402.786,17533.986
10/26/2013,02:30,2035.2,96,15200.523,17331.723
10/26/2013,02:45,1996.8,144,15054.785,17195.585
10/26/2013,03:00,1958.4,96,14928.983,16983.383
10/26/2013,03:15,1958.4,144,14829.942,16932.342
10/26/2013,03:30,1920,96,14693.808,16709.808
10/26/2013,03:45,1920,144,14478.778,16542.778
10/26/2013,04:00,1920,96,14372.629,16388.629
10/26/2013,04:15,1958.4,144,14427.723,16530.123
10/26/2013,04:30,1958.4,96,14562.623,16617.023
10/26/2013,04:45,1996.8,144,14621.076,16761.876
10/26/2013,05:00,2035.2,96,14713.296,16844.496
10/26/2013,05:15,2112,144,14912.129,17168.129
10/26/2013,05:30,2112,96,15126.461,17334.461
10/26/2013,05:45,2150.4,144,15260.301,17554.701
10/26/2013,06:00,2073.6,48,15263.445,17385.045
10/26/2013,06:15,2073.6,96,15321.779,17491.379
10/26/2013,06:30,1958.4,96,15364.427,17418.827
10/26/2013,06:45,1996.8,96,15434.32,17527.12
10/26/2013,07:00,1958.4,96,15420.169,17474.569
10/26/2013,07:15,1920,96,15702.534,17718.534
10/26/2013,07:30,1958.4,96,16058.65,18113.05
10/26/2013,07:45,1920,144,16413.585,18477.585
10/26/2013,08:00,1920,96,17026.978,19042.978
10/26/2013,08:15,1920,192,18086.901,20198.901
10/26/2013,08:30,1958.4,144,18963.3,21065.7
10/26/2013,08:45,1996.8,192,19670.222,21859.022
