BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
11/26/2013,00:15,4300.8,96,15644.038,20040.838
11/26/2013,00:30,4224,144,15295.882,19663.882
11/26/2013,00:45,4147.2,96,14998.466,19241.666
11/26/2013,01:00,4070.4,96,14663.697,18830.097
11/26/2013,01:15,3993.6,96,14456.861,18546.461
11/26/2013,01:30,3916.8,144,14151.305,18212.105
11/26/2013,01:45,3878.4,96,13953.631,17928.031
11/26/2013,02:00,3801.6,96,13716.94,17614.54
11/26/2013,02:15,3763.2,96,13591.537,17450.737
11/26/2013,02:30,3724.8,96,13467.61,17288.41
11/26/2013,02:45,3686.4,144,13364.197,17194.597
11/26/2013,03:00,3609.6,96,13181.694,16887.294
11/26/2013,03:15,3571.2,96,13058.175,16725.375
11/26/2013,03:30,3494.4,96,12878.153,16468.553
11/26/2013,03:45,3456,96,12805.402,16357.402
11/26/2013,04:00,3456,144,12721.356,16321.356
11/26/2013,04:15,3494.4,96,12843.239,16433.639
11/26/2013,04:30,3571.2,96,13108.74,16775.94
11/26/2013,04:45,3648,96,13408.047,17152.047
11/26/2013,05:00,3763.2,96,13592.779,17451.979
11/26/2013,05:15,3878.4,144,13950.619,17973.019
11/26/2013,05:30,3955.2,96,14272.303,18323.503
11/26/2013,05:45,4108.8,96,14657.061,18861.861
11/26/2013,06:00,3993.6,96,14525.206,18614.806
11/26/2013,06:15,3801.6,96,14261.6,18159.2
11/26/2013,06:30,3494.4,96,13844.275,17434.675
11/26/2013,06:45,3302.4,96,13454.978,16853.378
11/26/2013,07:00,3148.8,96,13292.669,16537.469
11/26/2013,07:15,3110.4,144,13279.153,16533.553
11/26/2013,07:30,3110.4,96,13805.419,17011.819
11/26/2013,07:45,3110.4,144,14621.71,17876.11
11/26/2013,08:00,3225.6,144,15589.991,18959.591
11/26/2013,08:15,3456,144,16963.084,20563.084
11/26/2013,08:30,3571.2,192,18321.479,22084.679
11/26/2013,08:45,3648,192,19609.157,23449.157
11/26/2013,09:00,3686.4,240,20663.789,24590.189
11/26/2013,09:15,3686.4,240,21399.285,25325.685
11/26/2013,09:30,3763.2,240,22017.812,26021.012
11/26/2013,09:45,3801.6,240,22464.696,26506.296
11/26/2013,10:00,3801.6,240,22559.475,26601.075
11/26/2013,10:15,3916.8,192,22749.91,26858.71
11/26/2013,10:30,3993.6,240,23299.045,27532.645
11/26/2013,10:45,4032,240,23607.947,27879.947
11/26/2013,11:00,4108.8,192,23943.532,28244.332
11/26/2013,11:15,4185.6,240,24159.151,28584.751
11/26/2013,11:30,4147.2,192,24256.289,28595.489
11/26/2013,11:45,4147.2,144,24341.308,28632.508
11/26/2013,12:00,4147.2,144,23929.793,28220.993
11/26/2013,12:15,4108.8,144,23435.909,27688.709
11/26/2013,12:30,4147.2,144,23374.707,27665.907
11/26/2013,12:45,4108.8,144,23393.85,27646.65
11/26/2013,13:00,4108.8,144,23488.777,27741.577
11/26/2013,13:15,4147.2,144,23909.544,28200.744
11/26/2013,13:30,4224,192,24270.222,28686.222
11/26/2013,13:45,4185.6,192,24396.511,28774.111
11/26/2013,14:00,4147.2,192,24446.81,28786.01
11/26/2013,14:15,4147.2,240,24283.421,28670.621
11/26/2013,14:30,4070.4,192,24203.75,28466.15
11/26/2013,14:45,3955.2,240,23841.125,28036.325
11/26/2013,15:00,3878.4,144,23292.935,27315.335
11/26/2013,15:15,3916.8,192,22921.795,27030.595
11/26/2013,15:30,3955.2,144,22843.709,26942.909
11/26/2013,15:45,3955.2,240,22859.791,27054.991
11/26/2013,16:00,4070.4,192,23036.283,27298.683
11/26/2013,16:15,4147.2,192,23165.847,27505.047
11/26/2013,16:30,4262.4,144,23539.252,27945.652
11/26/2013,16:45,4300.8,192,23572.082,28064.882
11/26/2013,17:00,4377.6,96,23425.653,27899.253
11/26/2013,17:15,4569.6,144,23406.23,28119.83
11/26/2013,17:30,5030.4,96,23992.836,29119.236
11/26/2013,17:45,5260.8,144,24277.223,29682.023
11/26/2013,18:00,5376,144,24394.402,29914.402
11/26/2013,18:15,5452.8,96,24494.923,30043.723
11/26/2013,18:30,5414.4,144,24155.408,29713.808
11/26/2013,18:45,5452.8,144,23752.932,29349.732
11/26/2013,19:00,5452.8,144,22846.736,28443.536
11/26/2013,19:15,5452.8,96,22116.598,27665.398
11/26/2013,19:30,5414.4,144,21700.33,27258.73
11/26/2013,19:45,5376,96,21381.105,26853.105
11/26/2013,20:00,5452.8,144,21092.619,26689.419
11/26/2013,20:15,5452.8,144,20735.029,26331.829
11/26/2013,20:30,5491.2,96,20475.769,26062.969
11/26/2013,20:45,5414.4,96,20238.419,25748.819
11/26/2013,21:00,5299.2,144,19958.396,25401.596
11/26/2013,21:15,5337.6,96,19674.546,25108.146
11/26/2013,21:30,5222.4,144,19316.544,24682.944
11/26/2013,21:45,5068.8,96,18953.309,24118.109
11/26/2013,22:00,4953.6,96,18437.278,23486.878
11/26/2013,22:15,4800,96,17775.474,22671.474
11/26/2013,22:30,4608,144,17196.912,21948.912
11/26/2013,22:45,4492.8,96,16596.448,21185.248
11/26/2013,23:00,4339.2,96,16085.243,20520.443
11/26/2013,23:15,4147.2,96,15565.593,19808.793
11/26/2013,23:30,4108.8,96,15127.476,19332.276
11/26/2013,23:45,3955.2,96,14725.945,18777.145
11/27/2013,00:00,3916.8,144,14434.269,18495.069
11/27/2013,00:15,3840,96,14055.048,17991.048
11/27/2013,00:30,3763.2,96,13763.71,17622.91
11/27/2013,00:45,3724.8,96,13590.632,17411.432
11/27/2013,01:00,3609.6,96,13444.793,17150.393
11/27/2013,01:15,3571.2,96,13215.143,16882.343
11/27/2013,01:30,3494.4,96,12965.894,16556.294
11/27/2013,01:45,3456,144,12742.394,16342.394
