BDATE,TIME,KW_DEL_1,KW_DEL_2,KW_DEL_3,KW_DEL_SUM
03/26/2013,00:15,5414.4,1920,23906.559,31240.959
03/26/2013,00:30,5376,1920,23464.681,30760.681
03/26/2013,00:45,5241.6,2016,23008.374,30265.974
03/26/2013,01:00,5126.4,2064,22712.08,29902.48
03/26/2013,01:15,5049.6,2112,22303.802,29465.402
03/26/2013,01:30,4972.8,2256,22001.972,29230.772
03/26/2013,01:45,4857.6,2352,21691.474,28901.074
03/26/2013,02:00,4800,2352,21445.708,28597.708
03/26/2013,02:15,4742.4,2496,21237.956,28476.356
03/26/2013,02:30,4704,2448,20948.789,28100.789
03/26/2013,02:45,4646.4,2304,20735.304,27685.704
03/26/2013,03:00,4588.8,2208,20439.565,27236.365
03/26/2013,03:15,4531.2,2208,20210.082,26949.282
03/26/2013,03:30,4435.2,2112,19984.566,26531.766
03/26/2013,03:45,4377.6,2160,19771.404,26309.004
03/26/2013,04:00,4358.4,2208,19547.63,26114.03
03/26/2013,04:15,4320,2304,19424.42,26048.42
03/26/2013,04:30,4320,2352,19379.217,26051.217
03/26/2013,04:45,4320,2256,19404.576,25980.576
03/26/2013,05:00,4377.6,2304,19402.524,26084.124
03/26/2013,05:15,4377.6,2352,19513.391,26242.991
03/26/2013,05:30,4473.6,2256,19833.57,26563.17
03/26/2013,05:45,4531.2,2160,20038.808,26730.008
03/26/2013,06:00,4550.4,2112,20230.889,26893.289
03/26/2013,06:15,4550.4,2064,20325.939,26940.339
03/26/2013,06:30,4473.6,2160,20233.597,26867.197
03/26/2013,06:45,4416,2208,19909.266,26533.266
03/26/2013,07:00,4339.2,2304,19570.376,26213.576
03/26/2013,07:15,4300.8,2208,19651.443,26160.243
03/26/2013,07:30,3398.4,2160,19833.173,25391.573
03/26/2013,07:45,4358.4,2208,20375.41,26941.81
03/26/2013,08:00,4396.8,2256,21202.528,27855.328
03/26/2013,08:15,4454.4,2160,22382.552,28996.952
03/26/2013,08:30,4588.8,2112,23636.16,30336.96
03/26/2013,08:45,4588.8,2256,24702.927,31547.727
03/26/2013,09:00,4646.4,2208,25958.987,32813.387
03/26/2013,09:15,3590.4,2256,26838.143,32684.543
03/26/2013,09:30,2553.6,2208,27219.194,31980.794
03/26/2013,09:45,2572.8,2352,27621.57,32546.37
03/26/2013,10:00,2630.4,2304,27943.976,32878.376
03/26/2013,10:15,2649.6,2256,28368.63,33274.23
03/26/2013,10:30,2707.2,2400,29104.254,34211.454
03/26/2013,10:45,2764.8,2400,29817.411,34982.211
03/26/2013,11:00,2784,2256,30097.581,35137.581
03/26/2013,11:15,1094.4,2256,29070.959,32421.359
03/26/2013,11:30,2169.6,2160,24191.141,28520.741
03/26/2013,11:45,2419.2,2112,22168.453,26699.653
03/26/2013,12:00,2553.6,2064,21962.101,26579.701
03/26/2013,12:15,2630.4,2064,21536.613,26231.013
03/26/2013,12:30,2668.8,2208,21776.839,26653.639
03/26/2013,12:45,614.4,2208,22310.035,25132.435
03/26/2013,13:00,729.6,2160,24341.388,27230.988
03/26/2013,13:15,921.6,2256,25366.315,28543.915
03/26/2013,13:30,2918.4,2400,26100.254,31418.654
03/26/2013,13:45,3878.4,2304,26488.946,32671.346
03/26/2013,14:00,4300.8,2304,26571.937,33176.737
03/26/2013,14:15,4454.4,2304,26653.808,33412.208
03/26/2013,14:30,4608,2112,26740.462,33460.462
03/26/2013,14:45,4646.4,2208,26725.446,33579.846
03/26/2013,15:00,4684.8,2112,26781.631,33578.431
03/26/2013,15:15,4646.4,2160,26497.057,33303.457
03/26/2013,15:30,4646.4,2208,26381.475,33235.875
03/26/2013,15:45,4608,2256,26255.467,33119.467
03/26/2013,16:00,4569.6,2400,26026.405,32996.005
03/26/2013,16:15,4531.2,2448,25638.554,32617.754
03/26/2013,16:30,4531.2,2400,25402.821,32334.021
03/26/2013,16:45,4454.4,2400,25078.867,31933.267
03/26/2013,17:00,4377.6,2304,24401.106,31082.706
03/26/2013,17:15,4300.8,2208,23603.422,30112.222
03/26/2013,17:30,4339.2,2112,23290.997,29742.197
03/26/2013,17:45,4454.4,2016,23330.766,29801.166
03/26/2013,18:00,4800,2016,23941.075,30757.075
03/26/2013,18:15,5299.2,1968,25167.712,32434.912
03/26/2013,18:30,5568,1968,25644.022,33180.022
03/26/2013,18:45,5760,2016,25278.094,33054.094
03/26/2013,19:00,5760,2208,24737.959,32705.959
03/26/2013,19:15,5760,2160,24138.783,32058.783
03/26/2013,19:30,5836.8,2112,23846.328,31795.128
03/26/2013,19:45,5798.4,2064,23591.695,31454.095
03/26/2013,20:00,5875.2,2016,23378.643,31269.843
03/26/2013,20:15,5913.6,2064,23175.535,31153.135
03/26/2013,20:30,5952,1968,23042.899,30962.899
03/26/2013,20:45,5990.4,1968,23012.598,30970.998
03/26/2013,21:00,5952,2016,22832.527,30800.527
03/26/2013,21:15,5913.6,1968,22670.931,30552.531
03/26/2013,21:30,5875.2,2160,22462.44,30497.64
03/26/2013,21:45,5798.4,2160,22078.222,30036.622
03/26/2013,22:00,5721.6,2112,21671.439,29505.039
03/26/2013,22:15,5568,2256,21312.203,29136.203
03/26/2013,22:30,5452.8,2256,20889.268,28598.068
03/26/2013,22:45,5299.2,2256,20503.43,28058.63
03/26/2013,23:00,5184,2112,19947.371,27243.371
03/26/2013,23:15,5068.8,2064,19526.268,26659.068
03/26/2013,23:30,4915.2,2064,19102.114,26081.314
03/26/2013,23:45,4838.4,2064,18723.336,25625.736
03/27/2013,00:00,4723.2,2064,18380.728,25167.928
03/27/2013,00:15,4569.6,2112,18067.949,24749.549
03/27/2013,00:30,4531.2,2160,17701.847,24393.047
03/27/2013,00:45,4416,2160,17379.859,23955.859
03/27/2013,01:00,4339.2,2160,17122.6,23621.8
03/27/2013,01:15,4262.4,2112,16897.511,23271.911
03/27/2013,01:30,4224,2160,16690.634,23074.634
03/27/2013,01:45,4108.8,2112,16586.792,22807.592
03/27/2013,02:00,4070.4,2064,16369.729,22504.129
03/27/2013,02:15,4032,2064,16138.824,22234.824
03/27/2013,02:30,3955.2,1968,15983.422,21906.622
03/27/2013,02:45,3955.2,1968,15738.054,21661.254
03/27/2013,03:00,3878.4,1968,15511.779,21358.179
03/27/2013,03:15,3840,2160,15386.195,21386.195
03/27/2013,03:30,3763.2,2160,15223.242,21146.442
03/27/2013,03:45,3686.4,2160,15126.743,20973.143
03/27/2013,04:00,3724.8,2160,15082.782,20967.582
03/27/2013,04:15,3648,2160,15054.488,20862.488
03/27/2013,04:30,3648,2064,14949.81,20661.81
03/27/2013,04:45,3648,1920,14842.99,20410.99
03/27/2013,05:00,3724.8,1920,14910.229,20555.029
03/27/2013,05:15,3724.8,1920,14831.541,20476.341
03/27/2013,05:30,3763.2,1920,14759.845,20443.045
03/27/2013,05:45,3801.6,2016,14688.792,20506.392
03/27/2013,06:00,3801.6,2208,14887.667,20897.267
03/27/2013,06:15,3801.6,2256,15148.599,21206.199
03/27/2013,06:30,3763.2,2208,15496.618,21467.818
03/27/2013,06:45,3763.2,2208,15369.262,21340.462
03/27/2013,07:00,3648,2352,15463.383,21463.383
03/27/2013,07:15,3648,2160,16244.052,22052.052
03/27/2013,07:30,3609.6,2064,16588.909,22262.509
03/27/2013,07:45,3686.4,2064,16887.688,22638.088
03/27/2013,08:00,3763.2,2064,17817.284,23644.484
03/27/2013,08:15,3840,2064,19016.427,24920.427
03/27/2013,08:30,3993.6,2160,20072.636,26226.236
03/27/2013,08:45,3993.6,2304,21024.937,27322.537
03/27/2013,09:00,4108.8,2304,21958.495,28371.295
03/27/2013,09:15,4185.6,2304,22933.587,29423.187
03/27/2013,09:30,4224,2304,23677.508,30205.508
03/27/2013,09:45,4262.4,2256,24150.316,30668.716
03/27/2013,10:00,4377.6,2112,24401.96,30891.56
03/27/2013,10:15,4377.6,2112,24772.274,31261.874
03/27/2013,10:30,4492.8,2112,25311.963,31916.763
03/27/2013,10:45,4569.6,2256,25359.143,32184.743
03/27/2013,11:00,4608,2160,22649.552,29417.552
03/27/2013,11:15,1228.8,2256,22829.436,26314.236
03/27/2013,11:30,3340.8,2256,22932.427,28529.227
03/27/2013,11:45,3840,2256,22852.275,28948.275
03/27/2013,12:00,4070.4,2208,22618.937,28897.337
03/27/2013,12:15,4262.4,2208,22283.582,28753.982
03/27/2013,12:30,4339.2,2208,21740.743,28287.943
03/27/2013,12:45,4416,2160,21239.513,27815.513
03/27/2013,13:00,4531.2,1920,21254.7,27705.9
03/27/2013,13:15,4608,1056,21589.366,27253.366
03/27/2013,13:30,4684.8,624,21530.107,26838.907
03/27/2013,13:45,4723.2,576,21688.132,26987.332
03/27/2013,14:00,4646.4,768,21608.315,27022.715
03/27/2013,14:15,4569.6,1440,21521.983,27531.583
03/27/2013,14:30,4454.4,2112,21273.394,27839.794
03/27/2013,14:45,4416,2064,21050.822,27530.822
03/27/2013,15:00,4300.8,1920,21039.432,27260.232
03/27/2013,15:15,4339.2,1968,21748.645,28055.845
03/27/2013,15:30,4416,2112,22731.699,29259.699
03/27/2013,15:45,4492.8,2208,23346.504,30047.304
03/27/2013,16:00,4569.6,2160,23497.901,30227.501
03/27/2013,16:15,4608,2208,23517.075,30333.075
03/27/2013,16:30,4646.4,2160,23413.677,30220.077
03/27/2013,16:45,4608,1968,23314.198,29890.198
03/27/2013,17:00,4569.6,1872,23200.985,29642.585
03/27/2013,17:15,4531.2,1968,22881.59,29380.79
03/27/2013,17:30,4492.8,1920,22739.287,29152.087
03/27/2013,17:45,4646.4,1920,22999.575,29565.975
03/27/2013,18:00,4915.2,1968,23389.931,30273.131
03/27/2013,18:15,5222.4,2064,24048.249,31334.649
03/27/2013,18:30,5376,2112,23911.747,31399.747
03/27/2013,18:45,5452.8,2112,23443.614,31008.414
03/27/2013,19:00,5491.2,2064,23166.957,30722.157
03/27/2013,19:15,5568,1872,22701.644,30141.644
03/27/2013,19:30,5568,1920,22404.203,29892.203
03/27/2013,19:45,5606.4,1920,22254.785,29781.185
03/27/2013,20:00,5606.4,1872,21942.54,29420.94
03/27/2013,20:15,5644.8,1920,21687.052,29251.852
03/27/2013,20:30,5683.2,2016,21535.251,29234.451
03/27/2013,20:45,5683.2,2016,21480.079,29179.279
03/27/2013,21:00,5606.4,2064,21318.774,28989.174
03/27/2013,21:15,5606.4,2016,21150.326,28772.726
03/27/2013,21:30,5568,2064,20935.871,28567.871
03/27/2013,21:45,5491.2,1968,20541.246,28000.446
03/27/2013,22:00,5376,1824,20181.588,27381.588
03/27/2013,22:15,5299.2,1872,19870.945,27042.145
03/27/2013,22:30,5145.6,1968,19389.936,26503.536
03/27/2013,22:45,5030.4,1920,18959.935,25910.335
03/27/2013,23:00,4876.8,1968,18479.337,25324.137
03/27/2013,23:15,4761.6,2112,18062.546,24936.146
03/27/2013,23:30,4646.4,2160,17659.62,24466.02
03/27/2013,23:45,4569.6,2160,17264.002,23993.602
03/28/2013,00:00,4454.4,2160,16953.627,23568.027
03/28/2013,00:15,4377.6,2016,16585.535,22979.135
03/28/2013,00:30,4300.8,1920,16337.891,22558.691
03/28/2013,00:45,4185.6,1968,16102.433,22256.033
03/28/2013,01:00,4147.2,1920,15854.553,21921.753
03/28/2013,01:15,4070.4,1920,15599.903,21590.303
03/28/2013,01:30,3993.6,1872,15415.415,21281.015
03/28/2013,01:45,3955.2,2064,15219.439,21238.639
03/28/2013,02:00,3878.4,1920,15025.047,20823.447
03/28/2013,02:15,3840,1872,14879.256,20591.256
03/28/2013,02:30,3801.6,1872,14816.681,20490.281
03/28/2013,02:45,3763.2,1728,14684.305,20175.505
03/28/2013,03:00,3724.8,1584,14480.568,19789.368
03/28/2013,03:15,3609.6,1632,14389.018,19630.618
03/28/2013,03:30,3609.6,1632,14292.894,19534.494
03/28/2013,03:45,3571.2,1584,14256.024,19411.224
03/28/2013,04:00,3571.2,1632,14205.147,19408.347
03/28/2013,04:15,3571.2,1584,14132.279,19287.479
03/28/2013,04:30,3532.8,1632,14219.855,19384.655
03/28/2013,04:45,3494.4,1632,14167.711,19294.111
03/28/2013,05:00,3532.8,1872,14194.34,19599.14
03/28/2013,05:15,3532.8,1968,14261.707,19762.507
03/28/2013,05:30,3571.2,1968,14364.389,19903.589
03/28/2013,05:45,3571.2,1920,14468.205,19959.405
03/28/2013,06:00,3609.6,1968,14488.327,20065.927
03/28/2013,06:15,3532.8,1968,14553.646,20054.446
03/28/2013,06:30,3494.4,1968,14518.061,19980.461
03/28/2013,06:45,3456,1968,14494.462,19918.462
03/28/2013,07:00,3417.6,1968,14464.286,19849.886
03/28/2013,07:15,3417.6,1920,14512.453,19850.053
03/28/2013,07:30,3379.2,2016,14676.227,20071.427
03/28/2013,07:45,3340.8,2112,15006.994,20459.794
03/28/2013,08:00,3417.6,2016,15401.159,20834.759
03/28/2013,08:15,3456,2064,16377.024,21897.024
03/28/2013,08:30,3532.8,2016,17054.724,22603.524
03/28/2013,08:45,3571.2,1872,17694.222,23137.422
03/28/2013,09:00,3609.6,1872,18388.669,23870.269
03/28/2013,09:15,3686.4,1920,18910.84,24517.24
03/28/2013,09:30,3648,1968,19382.37,24998.37
03/28/2013,09:45,3763.2,1968,19713.472,25444.672
03/28/2013,10:00,3801.6,1920,19820.989,25542.589
03/28/2013,10:15,3878.4,2064,19967.129,25909.529
03/28/2013,10:30,3955.2,2112,20472.279,26539.479
03/28/2013,10:45,4070.4,2160,20791.496,27021.896
03/28/2013,11:00,4147.2,2160,21049.712,27356.912
03/28/2013,11:15,4185.6,2016,21283.693,27485.293
03/28/2013,11:30,4262.4,1920,21459.448,27641.848
03/28/2013,11:45,4262.4,1872,21450.102,27584.502
03/28/2013,12:00,4300.8,1872,21250.426,27423.226
03/28/2013,12:15,4262.4,1920,21185.44,27367.84
03/28/2013,12:30,4224,2064,21070.743,27358.743
03/28/2013,12:45,4300.8,2208,21062.7,27571.5
03/28/2013,13:00,4339.2,2160,21073.738,27572.938
03/28/2013,13:15,4300.8,2160,21104.749,27565.549
03/28/2013,13:30,4339.2,2208,21306.038,27853.238
03/28/2013,13:45,4339.2,2112,21268.621,27719.821
03/28/2013,14:00,4339.2,2064,21228.8,27632
03/28/2013,14:15,4300.8,2160,21194.01,27654.81
03/28/2013,14:30,4300.8,2208,21221.132,27729.932
03/28/2013,14:45,4262.4,2160,21195.076,27617.476
03/28/2013,15:00,4262.4,2112,21059.075,27433.475
03/28/2013,15:15,4262.4,2304,20896.037,27462.437
03/28/2013,15:30,4185.6,2352,20774.77,27312.37
03/28/2013,15:45,4185.6,2256,20694.461,27136.061
03/28/2013,16:00,4108.8,2256,20483.328,26848.128
03/28/2013,16:15,4070.4,2112,20258.494,26440.894
03/28/2013,16:30,4070.4,2064,20077.397,26211.797
03/28/2013,16:45,4032,2064,19916.567,26012.567
03/28/2013,17:00,4108.8,2208,19557.981,25874.781
03/28/2013,17:15,4108.8,2304,19575.872,25988.672
03/28/2013,17:30,4224,2304,19614.055,26142.055
03/28/2013,17:45,4377.6,2256,19988.573,26622.173
03/28/2013,18:00,4723.2,2256,20913.324,27892.524
03/28/2013,18:15,5145.6,2160,22055.553,29361.153
03/28/2013,18:30,5414.4,2112,22549.952,30076.352
03/28/2013,18:45,5529.6,2112,22325.102,29966.702
03/28/2013,19:00,5568,2112,22006.477,29686.477
03/28/2013,19:15,5529.6,2016,21779.337,29324.937
03/28/2013,19:30,5491.2,2304,21684.28,29479.48
03/28/2013,19:45,5568,2352,21483.284,29403.284
03/28/2013,20:00,5606.4,2304,21269.123,29179.523
03/28/2013,20:15,5606.4,2304,21153.038,29063.438
03/28/2013,20:30,5644.8,2448,21125.854,29218.654
03/28/2013,20:45,5683.2,2256,21067.538,29006.738
03/28/2013,21:00,5644.8,2304,21039.537,28988.337
03/28/2013,21:15,5644.8,2112,20928.832,28685.632
03/28/2013,21:30,5606.4,2112,20783.156,28501.556
03/28/2013,21:45,5568,2112,20577.662,28257.662
03/28/2013,22:00,5491.2,2112,20400.948,28004.148
03/28/2013,22:15,5414.4,2208,20091.248,27713.648
03/28/2013,22:30,5337.6,2304,19746.205,27387.805
03/28/2013,22:45,5184,2400,19261.669,26845.669
03/28/2013,23:00,5068.8,2352,18900.117,26320.917
03/28/2013,23:15,4876.8,2352,18462.238,25691.038
03/28/2013,23:30,4761.6,2256,17999.739,25017.339
03/28/2013,23:45,4608,2256,17560.888,24424.888
03/29/2013,00:00,4492.8,2160,17137.967,23790.767
03/29/2013,00:15,4339.2,2208,16620.766,23167.966
03/29/2013,00:30,4262.4,2160,16235.098,22657.498
03/29/2013,00:45,4185.6,2112,16022.029,22319.629
03/29/2013,01:00,4070.4,2112,15831.28,22013.68
03/29/2013,01:15,4032,2256,15596.972,21884.972
03/29/2013,01:30,3955.2,2208,15490.683,21653.883
03/29/2013,01:45,3878.4,2400,15320.613,21599.013
03/29/2013,02:00,3878.4,2352,15177.999,21408.399
03/29/2013,02:15,3801.6,2256,14992.319,21049.919
03/29/2013,02:30,3801.6,2160,14848.761,20810.361
03/29/2013,02:45,3724.8,2064,14711.638,20500.438
03/29/2013,03:00,3763.2,2016,14552.468,20331.668
03/29/2013,03:15,3686.4,2112,14367.679,20166.079
03/29/2013,03:30,3609.6,2064,14214.134,19887.734
03/29/2013,03:45,3609.6,2112,13950.78,19672.38
03/29/2013,04:00,3532.8,2112,13819.618,19464.418
03/29/2013,04:15,3532.8,2112,13706.469,19351.269
03/29/2013,04:30,3494.4,2160,13688.968,19343.368
03/29/2013,04:45,3456,2256,13679.021,19391.021
03/29/2013,05:00,3417.6,2208,13625.954,19251.554
03/29/2013,05:15,3417.6,2160,13563.607,19141.207
03/29/2013,05:30,3379.2,2064,13412.58,18855.78
03/29/2013,05:45,3379.2,1872,13276.182,18527.382
03/29/2013,06:00,3302.4,1824,13021.006,18147.406
03/29/2013,06:15,3264,1872,12984.974,18120.974
03/29/2013,06:30,3225.6,1920,12941.781,18087.381
03/29/2013,06:45,3148.8,1920,13029.155,18097.955
03/29/2013,07:00,3187.2,1920,13036.644,18143.844
03/29/2013,07:15,3187.2,2112,12766.294,18065.494
03/29/2013,07:30,3148.8,2064,12779.891,17992.691
03/29/2013,07:45,3187.2,2064,12892.84,18144.04
03/29/2013,08:00,3264,2160,13159.095,18583.095
03/29/2013,08:15,3340.8,1920,13510.701,18771.501
03/29/2013,08:30,3379.2,1824,13750.561,18953.761
03/29/2013,08:45,3417.6,1920,14130.612,19468.212
03/29/2013,09:00,3456,1920,14630.161,20006.161
03/29/2013,09:15,3532.8,1968,14953.772,20454.572
03/29/2013,09:30,3532.8,1920,15197.549,20650.349
03/29/2013,09:45,3648,2016,15397.22,21061.22
03/29/2013,10:00,3724.8,2160,15507.379,21392.179
03/29/2013,10:15,3801.6,2112,15746.025,21659.625
03/29/2013,10:30,3840,2256,16052.744,22148.744
03/29/2013,10:45,3916.8,2112,16130.528,22159.328
03/29/2013,11:00,3955.2,1824,16357.809,22137.009
03/29/2013,11:15,4032,1872,16437.613,22341.613
03/29/2013,11:30,4032,1824,16579.68,22435.68
03/29/2013,11:45,4070.4,1824,16637.849,22532.249
03/29/2013,12:00,4108.8,1920,16588.924,22617.724
03/29/2013,12:15,4108.8,1920,16613.309,22642.109
03/29/2013,12:30,4185.6,1920,16573.926,22679.526
03/29/2013,12:45,4185.6,1968,16655.136,22808.736
03/29/2013,13:00,4262.4,1824,16739.395,22825.795
03/29/2013,13:15,4300.8,1920,16884.457,23105.257
03/29/2013,13:30,4339.2,2016,16994.863,23350.063
03/29/2013,13:45,4300.8,2112,17082.844,23495.644
03/29/2013,14:00,4339.2,2016,17055.874,23411.074
03/29/2013,14:15,4339.2,2016,17094.236,23449.436
03/29/2013,14:30,4377.6,2016,17085.857,23479.457
03/29/2013,14:45,4377.6,1872,17069.691,23319.291
03/29/2013,15:00,4339.2,1968,16916.918,23224.118
03/29/2013,15:15,4300.8,2064,16776.117,23140.917
03/29/2013,15:30,4300.8,2064,16711.958,23076.758
03/29/2013,15:45,4185.6,2016,16536.855,22738.455
03/29/2013,16:00,4108.8,1872,16399.467,22380.267
03/29/2013,16:15,4032,1872,16277.212,22181.212
03/29/2013,16:30,4032,1872,16180.951,22084.951
03/29/2013,16:45,4032,1920,16126.078,22078.078
03/29/2013,17:00,4032,1872,16088.998,21992.998
03/29/2013,17:15,4147.2,1872,16082.68,22101.88
03/29/2013,17:30,4454.4,2016,16744.18,23214.58
03/29/2013,17:45,4684.8,2016,17412.124,24112.924
03/29/2013,18:00,4992,2064,18365.317,25421.317
03/29/2013,18:15,5260.8,2160,19278.118,26698.918
03/29/2013,18:30,5414.4,2064,19890.921,27369.321
03/29/2013,18:45,5529.6,2064,20125.711,27719.311
03/29/2013,19:00,5529.6,2016,20058.141,27603.741
03/29/2013,19:15,5529.6,1968,20091.768,27589.368
03/29/2013,19:30,5568,2064,20074.116,27706.116
03/29/2013,19:45,5529.6,2016,20099.692,27645.292
03/29/2013,20:00,5606.4,1872,20018.364,27496.764
03/29/2013,20:15,5606.4,1920,20117.585,27643.985
03/29/2013,20:30,5529.6,1872,20051.514,27453.114
03/29/2013,20:45,5529.6,2064,20075.538,27669.138
03/29/2013,21:00,5529.6,2064,19950.784,27544.384
03/29/2013,21:15,5491.2,2064,19881.44,27436.64
03/29/2013,21:30,5414.4,2112,19683.611,27210.011
03/29/2013,21:45,5337.6,2016,19425.677,26779.277
03/29/2013,22:00,5260.8,1872,19142.546,26275.346
03/29/2013,22:15,5145.6,1872,18819.633,25837.233
03/29/2013,22:30,5030.4,1968,18494.637,25493.037
03/29/2013,22:45,4953.6,1872,18125.4,24951
03/29/2013,23:00,4800,1776,17755.66,24331.66
03/29/2013,23:15,4723.2,1872,17371.01,23966.21
03/29/2013,23:30,4608,1968,17139.867,23715.867
03/29/2013,23:45,4569.6,1968,16895.911,23433.511
03/30/2013,00:00,4454.4,1968,16635.638,23058.038
03/30/2013,00:15,4377.6,2016,16306.136,22699.736
03/30/2013,00:30,4300.8,2016,16035.37,22352.17
03/30/2013,00:45,4262.4,2064,15744.312,22070.712
03/30/2013,01:00,4147.2,2112,15496.593,21755.793
03/30/2013,01:15,4108.8,1920,15345.972,21374.772
03/30/2013,01:30,4032,1872,15251.679,21155.679
03/30/2013,01:45,3993.6,1872,15015.19,20880.79
03/30/2013,02:00,3955.2,1824,14902.661,20681.861
03/30/2013,02:15,3878.4,1872,14695.902,20446.302
03/30/2013,02:30,3878.4,1872,14484.232,20234.632
